
Sonora							
Aceituna							
Riego							
Perennes                 							
2006	8.00	0.00	0.00	0.00	0	0	0.00
2007	8.00	0.00	0.00	0.00	0	0	0.00
2010	210.00	0.00	0.00	0.00	0	0	0.00
2011	228.00	0.00	0.00	0.00	0	0	0.00
2012	230.00	0.00	0.00	0.00	0	0	0.00
2013	230.00	0.00	0.00	0.00	0	0	0.00
2014	248.00	0.00	0.00	0.00	0	0	0.00
2015	18.00	0.00	0.00	0.00	0	0	0.00
2016	20.00	0.00	0.00	0.00	0	0	0.00
2017	8.00	0.00	0.00	0.00	0	0	0.00
2018	18.00	0.00	0.00	0.00	0	0	0.00
2019	26.00	0.00	0.00	0.00	0	0	0.00
2020	72.00	0.00	0.00	0.00	0	0	0.00
2021	72.00	0.00	0.00	0.00	0	0	0.00
2022	152.00	0.00	0.00	0.00	0	0	0.00
2023	205.00	0.00	0.00	0.00	0	0	0.00
2024	448.00	78.00	0.00	2,866.02	36.74	13,092.12	37,522.28
Temporal							
Perennes                 							
2005	26.00	0.00	0.00	0.00	0	0	0.00
2006	47.00	0.00	0.00	0.00	0	0	0.00
2007	43.00	0.00	0.00	0.00	0	0	0.00
2008	43.00	0.00	0.00	0.00	0	0	0.00
2009	48.00	0.25	0.00	9.97	39.88	3,500.00	34.90
2010	54.50	13.00	0.00	312.00	24.00	1,500.00	468.00
2011	96.50	0.00	0.00	0.00	0	0	0.00
2012	22.00	0.00	0.00	0.00	0	0	0.00
2013	15.00	0.00	0.00	0.00	0	0	0.00
2014	11.00	0.00	0.00	0.00	0	0	0.00
TOTAL	2,615.00	91.25	0.00	3,187.99	0.00	0.00	38,025.18
							
Sonora							
Aguacate							
Riego							
Perennes                 							
1980	33.00	33.00	0.00	413.00	12.52	3.50	1.45
1981	33.00	33.00	0.00	412.00	12.48	8.00	3.30
1982	29.00	29.00	0.00	371.00	12.79	10.39	3.85
1983	29.00	29.00	0.00	369.00	12.72	18.00	6.64
1984	59.00	59.00	0.00	924.00	15.66	20.00	18.48
1985	31.00	31.00	0.00	310.00	10.00	133.25	41.31
1986	33.00	33.00	0.00	479.00	14.52	167.20	80.09
1987	33.00	30.00	0.00	300.00	10.00	593.66	178.10
1988	28.00	28.00	0.00	160.00	5.71	1,172.79	187.65
1989	30.00	24.00	0.00	72.00	3.00	1,402.72	101.00
1990	30.00	25.00	0.00	80.00	3.20	1,175.00	94.00
1991	58.00	58.00	0.00	219.00	3.78	1,500.05	328.51
1992	58.00	58.00	0.00	1,352.00	23.31	1,730.00	2,338.96
1993	60.00	60.00	0.00	360.00	6.00	2,800.00	1,008.00
1994	4.00	4.00	0.00	60.00	15.00	2,000.00	120.00
1995	46.00	4.00	0.00	7.00	1.75	1,500.00	10.50
1996	46.00	4.00	0.00	7.00	1.75	1,600.00	11.20
1997	20.00	20.00	0.00	290.00	14.50	1,500.00	435.00
1998	20.00	20.00	0.00	290.00	14.50	2,500.00	725.00
1999	20.00	20.00	0.00	290.00	14.50	5,527.00	1,602.83
2000	375.00	20.00	0.00	294.00	14.70	1,600.00	470.40
2001	31.00	20.00	0.00	296.00	14.80	1,650.00	488.40
2002	31.00	20.00	0.00	270.00	13.50	1,550.00	418.50
2003	20.00	20.00	0.00	250.00	12.50	2,100.00	525.00
2004	6.00	6.00	0.00	75.00	12.50	2,100.00	157.50
2005	20.00	20.00	0.00	250.00	12.50	2,550.00	637.50
2006	33.00	33.00	0.00	412.50	12.50	3,000.00	1,237.50
2007	23.00	23.00	0.00	276.00	12.00	3,000.00	828.00
2008	27.00	27.00	0.00	351.00	13.00	4,500.00	1,579.50
2009	27.00	27.00	0.00	346.50	12.83	4,300.00	1,489.95
2010	27.00	27.00	0.00	353.85	13.11	4,346.21	1,537.91
