Anio,Idestado,Nomestado,Idciclo,Nomcicloproductivo,Idmodalidad,Nommodalidad,Idunidadmedida,Nomunidad,Idcultivo,Nomcultivo,Sembrada,Cosechada,Siniestrada,Volumenproduccion,Rendimiento,Preciomediorural,Valorproduccion
2021,24,San Luis Potosí,3,Perennes,2,Temporal,200201,Tonelada,5830000,Semilla de caña de azúcar,1202.97,1201.30,2.00,50844.63,42.32,925.24,47043467.62
2021,24,San Luis Potosí,3,Perennes,2,Temporal,200201,Tonelada,7420000,Litchi,512.66,512.16,0.60,1334.58,2.61,18835.83,25137920.22
2021,24,San Luis Potosí,3,Perennes,2,Temporal,200203,Gruesa,8070000,Palma camedor (gruesa),744.89,744.89,0.00,519925.92,697.99,9.24,4806452.49
2021,24,San Luis Potosí,3,Perennes,2,Temporal,200201,Tonelada,9140000,Vainilla,22.81,22.81,0.00,8.60,0.38,25720.60,221197.16
2021,24,San Luis Potosí,3,Perennes,2,Temporal,200201,Tonelada,9920000,Maguey forrajero,579.66,579.66,0.00,18276.73,31.53,295.97,5409374.14
2021,24,San Luis Potosí,3,Perennes,2,Temporal,200201,Tonelada,15050000,Pastos y praderas,125593.10,125420.05,173.00,1389182.26,11.08,710.27,986694044.10
2021,25,Sinaloa,1,Otoño-Invierno,1,Riego,200201,Tonelada,1500000,Semilla de garbanzo grano,171.00,171.00,0.00,353.65,2.07,36401.82,12873502.72
2021,25,Sinaloa,1,Otoño-Invierno,1,Riego,200201,Tonelada,5010000,Acelga,18.71,18.71,0.00,432.78,23.13,5553.51,2403446.22
2021,25,Sinaloa,1,Otoño-Invierno,1,Riego,200201,Tonelada,5560000,Baby back choi,466.45,466.45,0.00,5982.36,12.83,14060.63,84115731.60
2021,25,Sinaloa,1,Otoño-Invierno,1,Riego,200201,Tonelada,5760000,Calabaza,283.47,283.47,0.00,4076.17,14.38,7031.02,28659639.40
2021,25,Sinaloa,1,Otoño-Invierno,1,Riego,200201,Tonelada,6070000,Chícharo,437.93,437.93,0.00,2947.39,6.73,8898.10,26226164.29
2021,25,Sinaloa,1,Otoño-Invierno,1,Riego,200201,Tonelada,6190000,Cilantro,104.36,104.36,0.00,1665.52,15.96,18433.86,30701958.10
2021,25,Sinaloa,1,Otoño-Invierno,1,Riego,200201,Tonelada,6310000,Col (repollo),70.50,70.50,0.00,1670.64,23.70,5142.64,8591502.20
2021,25,Sinaloa,1,Otoño-Invierno,1,Riego,200201,Tonelada,6600000,Ejote,1738.16,1712.36,25.40,19221.13,11.22,6682.11,128437775.70
2021,25,Sinaloa,1,Otoño-Invierno,1,Riego,200201,Tonelada,6670000,Espinaca,104.78,104.78,0.00,1299.64,12.40,5054.14,6568562.38
2021,25,Sinaloa,1,Otoño-Invierno,1,Riego,200201,Tonelada,6850000,Semilla de frijol,1169.30,1169.30,0.00,2268.50,1.94,26672.78,60507202.38
2021,25,Sinaloa,1,Otoño-Invierno,1,Riego,200201,Tonelada,6880000,Gai lan (kay laan),638.51,638.51,0.00,9845.48,15.42,10296.49,101373886.40
2021,25,Sinaloa,1,Otoño-Invierno,1,Riego,200201,Tonelada,6890000,Garbanzo forrajero,80.00,0.00,80.00,0.00,0.00,0.00,0.00
2021,25,Sinaloa,1,Otoño-Invierno,1,Riego,200201,Tonelada,6940000,Girasol,27.29,27.29,0.00,54.36,1.99,7778.24,422824.95
2021,25,Sinaloa,1,Otoño-Invierno,1,Riego,200201,Tonelada,7220000,Jamaica,3.18,3.18,0.00,6.01,1.89,56266.04,338158.93
2021,25,Sinaloa,1,Otoño-Invierno,1,Riego,200201,Tonelada,7240000,Jícama,109.48,58.22,51.00,1047.50,17.99,3500.00,3666251.89
2021,25,Sinaloa,1,Otoño-Invierno,1,Riego,200201,Tonelada,7320000,Kohlrabi,239.86,239.86,0.00,4322.17,18.02,7018.90,30336892.78
2021,25,Sinaloa,1,Otoño-Invierno,1,Riego,200201,Tonelada,7500000,Semilla de maíz grano,4347.48,4347.48,0.00,40556.02,9.33,17103.19,693637356.80
2021,25,Sinaloa,1,Otoño-Invierno,1,Riego,200201,Tonelada,7675000,Melón amargo,38.12,38.12,0.00,1026.97,26.94,6261.09,6429955.70
2021,25,Sinaloa,1,Otoño-Invierno,1,Riego,200201,Tonelada,7840000,Napa,215.17,215.17,0.00,2770.98,12.88,8941.32,24776221.03
2021,25,Sinaloa,1,Otoño-Invierno,1,Riego,200201,Tonelada,7980000,Okra (angú o gombo),12.68,12.68,0.00,147.94,11.67,4505.21,666501.09
2021,25,Sinaloa,1,Otoño-Invierno,1,Riego,200201,Tonelada,8110000,Semilla de papa,274.23,274.23,0.00,6450.23,23.52,21485.17,138584307.50
2021,25,Sinaloa,1,Otoño-Invierno,1,Riego,200201,Tonelada,8440000,Poro (leek),47.83,47.83,0.00,1447.26,30.26,8915.95,12903703.60
2021,25,Sinaloa,1,Otoño-Invierno,1,Riego,200201,Tonelada,8490000,Rábano,92.98,92.98,0.00,2253.52,24.24,5066.17,11416715.42
2021,25,Sinaloa,1,Otoño-Invierno,1,Riego,200201,Tonelada,8740000,Shop suey,32.88,32.88,0.00,186.05,5.66,2478.91,461201.18
2021,25,Sinaloa,1,Otoño-Invierno,1,Riego,200201,Tonelada,8770000,Sorgo escobero,218.29,218.29,0.00,572.83,2.62,3822.88,2189859.24
2021,25,Sinaloa,1,Otoño-Invierno,1,Riego,200201,Tonelada,9060000,Semilla de trigo grano,1044.39,1044.39,0.00,5636.50,5.40,10910.12,61494881.59
2021,25,Sinaloa,1,Otoño-Invierno,1,Riego,200201,Tonelada,9210000,Yu-choy,515.47,515.47,0.00,8060.34,15.64,6529.84,52632730.55
2021,25,Sinaloa,1,Otoño-Invierno,2,Temporal,200201,Tonelada,8740000,Shop suey,138.89,138.89,0.00,207.13,1.49,4112.49,851820.25
2021,25,Sinaloa,1,Otoño-Invierno,2,Temporal,200201,Tonelada,8770000,Sorgo escobero,53.12,53.12,0.00,110.85,2.09,4740.59,525494.38
2021,25,Sinaloa,2,Primavera-Verano,1,Riego,200201,Tonelada,5690000,Cacahuate,569.35,569.35,0.00,1254.75,2.20,14242.62,17870921.64
2021,25,Sinaloa,2,Primavera-Verano,1,Riego,200201,Tonelada,6600000,Ejote,21.32,21.32,0.00,169.92,7.97,7125.19,1210711.85
2021,25,Sinaloa,2,Primavera-Verano,1,Riego,200201,Tonelada,6940000,Girasol,94.40,94.40,0.00,207.94,2.20,8266.51,1718938.26
2021,25,Sinaloa,2,Primavera-Verano,1,Riego,200201,Tonelada,7500000,Semilla de maíz grano,174.24,174.24,0.00,2401.25,13.78,12602.49,30261724.48
2021,25,Sinaloa,2,Primavera-Verano,1,Riego,200201,Tonelada,8740000,Shop suey,68.35,68.35,0.00,329.65,4.82,2105.00,693913.25
2021,25,Sinaloa,2,Primavera-Verano,1,Riego,200201,Tonelada,8770000,Sorgo escobero,72.17,68.84,3.50,328.76,4.78,4715.96,1550420.35
2021,25,Sinaloa,2,Primavera-Verano,1,Riego,200201,Tonelada,15050000,Pastos y praderas,15.91,15.91,0.00,167.60,10.53,320.00,53632.45
2021,25,Sinaloa,2,Primavera-Verano,2,Temporal,200201,Tonelada,5690000,Cacahuate,19801.77,19280.93,521.33,20911.30,1.08,11173.29,233647948.30
2021,25,Sinaloa,2,Primavera-Verano,2,Temporal,200201,Tonelada,5760000,Calabaza,26.89,26.89,0.00,171.64,6.38,21180.00,3635335.20
2021,25,Sinaloa,2,Primavera-Verano,2,Temporal,200201,Tonelada,7220000,Jamaica,21.29,21.29,0.00,17.26,0.81,45040.00,777390.40
2021,25,Sinaloa,2,Primavera-Verano,2,Temporal,200201,Tonelada,8740000,Shop suey,49.30,49.30,0.00,58.50,1.19,12055.00,705217.50
2021,25,Sinaloa,2,Primavera-Verano,2,Temporal,200201,Tonelada,8770000,Sorgo escobero,20.02,20.02,0.00,36.77,1.84,1919.27,70571.62
2021,25,Sinaloa,2,Primavera-Verano,2,Temporal,200201,Tonelada,15050000,Pastos y praderas,1695.06,1695.06,0.00,26787.82,15.80,464.44,12441423.77
2021,25,Sinaloa,3,Perennes,1,Riego,200201,Tonelada,5650000,Arándano,676.87,676.87,0.00,9130.35,13.49,27793.12,253760888.90
2021,25,Sinaloa,3,Perennes,1,Riego,200201,Tonelada,5830000,Semilla de caña de azúcar,81.50,0.00,0.00,0.00,0.00,0.00,0.00
2021,25,Sinaloa,3,Perennes,1,Riego,200201,Tonelada,6220000,Ciruela,72.57,72.57,0.00,193.27,2.66,4974.30,961383.06
2021,25,Sinaloa,3,Perennes,1,Riego,200201,Tonelada,7420000,Litchi,291.91,291.91,0.00,882.59,3.02,18164.60,16031895.90
2021,25,Sinaloa,3,Perennes,1,Riego,200201,Tonelada,9940000,Bambú,102.96,102.96,0.00,578.02,5.61,1425.01,823681.94
2021,25,Sinaloa,3,Perennes,1,Riego,200201,Tonelada,15050000,Pastos y praderas,3818.89,3818.89,0.00,87688.01,22.96,593.02,52000786.68
2021,25,Sinaloa,3,Perennes,2,Temporal,200201,Tonelada,6220000,Ciruela,1347.61,1347.61,0.00,3227.76,2.40,7147.04,23068939.92
2021,25,Sinaloa,3,Perennes,2,Temporal,200201,Tonelada,6300000,Coco fruta,4389.59,4389.59,0.00,39662.75,9.04,2918.61,115759986.40
2021,25,Sinaloa,3,Perennes,2,Temporal,200201,Tonelada,7210000,Jaca (jackfruit),2.24,2.24,0.00,29.90,13.35,4000.00,119600.00
2021,25,Sinaloa,3,Perennes,2,Temporal,200201,Tonelada,7830000,Nanche,41.60,41.60,0.00,409.03,9.83,6600.01,2699601.67
2021,25,Sinaloa,3,Perennes,2,Temporal,200201,Tonelada,15050000,Pastos y praderas,18920.58,18920.58,0.00,349181.57,18.46,426.24,148834776.50
2021,26,Sonora,1,Otoño-Invierno,1,Riego,200201,Tonelada,5010000,Acelga,52.72,52.72,0.00,1074.13,20.37,6550.98,7036608.28
2021,26,Sonora,1,Otoño-Invierno,1,Riego,200201,Tonelada,5370000,Apio,200.15,200.15,0.00,13376.09,66.83,5530.30,73973784.64
2021,26,Sonora,1,Otoño-Invierno,1,Riego,200201,Tonelada,5640000,Betabel,127.21,127.21,0.00,2121.35,16.68,6877.33,14589216.32
2021,26,Sonora,1,Otoño-Invierno,1,Riego,200201,Tonelada,5760000,Calabaza,3304.33,3283.33,21.00,70776.98,21.56,8281.69,586152919.00
2021,26,Sonora,1,Otoño-Invierno,1,Riego,200201,Tonelada,5900000,Cebada forrajera en verde,3800.71,3793.49,7.50,115420.37,30.43,651.22,75163988.79
2021,26,Sonora,1,Otoño-Invierno,1,Riego,200201,Tonelada,6070000,Chícharo,245.60,245.60,0.00,2470.84,10.06,7366.13,18200527.61
2021,26,Sonora,1,Otoño-Invierno,1,Riego,200201,Tonelada,6190000,Cilantro,440.90,440.90,0.00,8040.24,18.24,8932.68,71820868.09
2021,26,Sonora,1,Otoño-Invierno,1,Riego,200201,Tonelada,6310000,Col (repollo),204.27,201.93,2.00,6860.92,33.98,3638.34,24962341.80
2021,26,Sonora,1,Otoño-Invierno,1,Riego,200201,Tonelada,6320000,Col de bruselas,301.97,295.63,6.50,4759.98,16.10,13402.31,63794742.09
2021,26,Sonora,1,Otoño-Invierno,1,Riego,200201,Tonelada,6600000,Ejote,231.27,231.27,0.00,2329.89,10.07,9140.27,21295829.23
2021,26,Sonora,1,Otoño-Invierno,1,Riego,200201,Tonelada,6620000,Eneldo,4.36,4.36,0.00,39.54,9.07,7239.91,286265.94
2021,26,Sonora,1,Otoño-Invierno,1,Riego,200201,Tonelada,6670000,Espinaca,15.52,15.52,0.00,213.21,13.74,9002.90,1919509.11
2021,26,Sonora,1,Otoño-Invierno,1,Riego,200201,Tonelada,6790000,Semilla de flores,26.51,26.51,0.00,26.35,0.99,6800.93,179204.46
2021,26,Sonora,1,Otoño-Invierno,1,Riego,200201,Tonelada,6940000,Girasol,625.18,625.18,0.00,1188.81,1.90,7055.58,8387738.87
2021,26,Sonora,1,Otoño-Invierno,1,Riego,200201,Tonelada,7100000,Haba grano,2.79,2.79,0.00,10.20,3.66,4244.57,43294.64
2021,26,Sonora,1,Otoño-Invierno,1,Riego,200201,Tonelada,7110000,Haba verde,2.77,2.77,0.00,9.13,3.30,8553.82,78096.35
2021,26,Sonora,1,Otoño-Invierno,1,Riego,200201,Tonelada,7270000,Kale,73.53,62.03,11.50,2168.81,34.96,10164.04,22043876.06
2021,26,Sonora,1,Otoño-Invierno,1,Riego,200205,Manojo,7570000,Mano de león,2.67,2.67,0.00,5881.59,2202.84,43.16,253849.53
2021,26,Sonora,1,Otoño-Invierno,1,Riego,200201,Tonelada,7840000,Napa,11.00,0.00,11.00,0.00,0.00,0.00,0.00
2021,26,Sonora,1,Otoño-Invierno,1,Riego,200201,Tonelada,8110000,Semilla de papa,60.81,60.81,0.00,1781.55,29.30,7227.27,12875738.92
2021,26,Sonora,1,Otoño-Invierno,1,Riego,200201,Tonelada,8240000,Perejil,91.26,91.26,0.00,1920.58,21.05,6951.75,13351391.00
2021,26,Sonora,1,Otoño-Invierno,1,Riego,200201,Tonelada,8440000,Poro (leek),39.09,39.09,0.00,1061.97,27.17,10938.09,11615925.09
2021,26,Sonora,1,Otoño-Invierno,1,Riego,200201,Tonelada,8460000,Quelite,36.75,36.75,0.00,406.00,11.05,4834.64,1962863.78
2021,26,Sonora,1,Otoño-Invierno,1,Riego,200201,Tonelada,8490000,Rábano,156.60,156.60,0.00,3147.57,20.10,5618.88,17685808.73
2021,26,Sonora,1,Otoño-Invierno,1,Riego,200201,Tonelada,9040000,Trigo forrajero verde,160.10,160.10,0.00,3007.21,18.78,674.53,2028449.24
2021,26,Sonora,1,Otoño-Invierno,1,Riego,200201,Tonelada,9060000,Semilla de trigo grano,8354.62,8354.62,0.00,54269.50,6.50,7803.05,423467884.50
2021,26,Sonora,1,Otoño-Invierno,1,Riego,200201,Tonelada,9110000,Triticale grano,74.50,74.50,0.00,383.15,5.14,3719.13,1424983.05
2021,26,Sonora,1,Otoño-Invierno,1,Riego,200201,Tonelada,9990000,Semilla de girasol,219.00,208.82,10.00,539.69,2.58,7849.95,4236540.57
2021,26,Sonora,1,Otoño-Invierno,1,Riego,200201,Tonelada,15050000,Pastos y praderas,8542.14,8542.14,0.00,297290.24,34.80,754.41,224278199.20
2021,26,Sonora,1,Otoño-Invierno,2,Temporal,200201,Tonelada,5900000,Cebada forrajera en verde,68.94,68.94,0.00,566.50,8.22,735.71,416781.85
2021,26,Sonora,1,Otoño-Invierno,2,Temporal,200201,Tonelada,9040000,Trigo forrajero verde,106.88,106.88,0.00,881.39,8.25,729.51,642982.57
2021,26,Sonora,1,Otoño-Invierno,2,Temporal,200201,Tonelada,15050000,Pastos y praderas,135.93,135.93,0.00,882.39,6.49,709.59,626134.94
2021,26,Sonora,2,Primavera-Verano,1,Riego,200201,Tonelada,5010000,Acelga,9.73,9.73,0.00,135.45,13.92,9800.23,1327440.73
2021,26,Sonora,2,Primavera-Verano,1,Riego,200201,Tonelada,5690000,Cacahuate,584.00,545.67,38.00,1188.97,2.18,23102.08,27467675.38
2021,26,Sonora,2,Primavera-Verano,1,Riego,200201,Tonelada,5760000,Calabaza,3793.95,3688.32,106.00,73198.31,19.85,9721.22,711577012.80
2021,26,Sonora,2,Primavera-Verano,1,Riego,200201,Tonelada,6190000,Cilantro,62.81,62.81,0.00,944.05,15.03,7349.71,6938490.27
2021,26,Sonora,2,Primavera-Verano,1,Riego,200201,Tonelada,6200000,Semilla de cilantro,33.09,33.09,0.00,40.30,1.22,26247.16,1057760.62
2021,26,Sonora,2,Primavera-Verano,1,Riego,200201,Tonelada,6310000,Col (repollo),45.33,45.33,0.00,1200.95,26.49,3548.59,4261680.65
2021,26,Sonora,2,Primavera-Verano,1,Riego,200201,Tonelada,6320000,Col de bruselas,211.57,211.57,0.00,2413.88,11.41,8816.09,21280990.73
2021,26,Sonora,2,Primavera-Verano,1,Riego,200201,Tonelada,6600000,Ejote,43.04,43.04,0.00,495.66,11.52,9590.91,4753828.94
2021,26,Sonora,2,Primavera-Verano,1,Riego,200201,Tonelada,6940000,Girasol,234.71,234.71,0.00,445.23,1.90,7799.48,3472562.67
2021,26,Sonora,2,Primavera-Verano,1,Riego,200201,Tonelada,8440000,Poro (leek),3.46,3.46,0.00,52.46,15.16,4250.40,222975.82
2021,26,Sonora,2,Primavera-Verano,1,Riego,200201,Tonelada,8490000,Rábano,35.64,35.64,0.00,577.07,16.19,7892.57,4554567.01
2021,26,Sonora,2,Primavera-Verano,1,Riego,200201,Tonelada,8740000,Shop suey,200.23,83.56,116.50,81.29,0.97,17742.46,1442284.27
2021,26,Sonora,2,Primavera-Verano,1,Riego,200201,Tonelada,8840000,Semilla de soya,497.48,497.48,0.00,1026.09,2.06,10112.46,10376294.13
2021,26,Sonora,2,Primavera-Verano,1,Riego,200201,Tonelada,15050000,Pastos y praderas,69.83,69.83,0.00,1540.83,22.07,934.03,1439181.72
2021,26,Sonora,2,Primavera-Verano,2,Temporal,200201,Tonelada,5690000,Cacahuate,105.24,105.24,0.00,94.39,0.90,22851.12,2156917.49
2021,26,Sonora,2,Primavera-Verano,2,Temporal,200201,Tonelada,5760000,Calabaza,59.16,56.82,2.00,780.69,13.74,3120.91,2436466.12
2021,26,Sonora,2,Primavera-Verano,2,Temporal,200201,Tonelada,15050000,Pastos y praderas,10.11,10.11,0.00,78.76,7.79,798.91,62922.17
2021,26,Sonora,3,Perennes,1,Riego,200201,Tonelada,5000000,Aceituna,1601.97,1601.97,0.00,14188.19,8.86,12056.07,171053766.50
2021,26,Sonora,3,Perennes,1,Riego,200201,Tonelada,5650000,Arándano,13.48,13.48,0.00,81.58,6.05,42108.73,3435230.51
2021,26,Sonora,3,Perennes,1,Riego,200201,Tonelada,6020000,Chabacano,18.18,18.18,0.00,96.86,5.33,6024.77,583559.20
2021,26,Sonora,3,Perennes,1,Riego,200201,Tonelada,6220000,Ciruela,6.24,6.24,0.00,78.61,12.60,9788.71,769490.19
2021,26,Sonora,3,Perennes,1,Riego,200201,Tonelada,6490000,Dátil,1300.94,1300.94,0.00,9251.40,7.11,49121.03,454438270.90
2021,26,Sonora,3,Perennes,1,Riego,200201,Tonelada,7150000,Higo,50.98,50.98,0.00,136.65,2.68,2834.42,387322.88
2021,26,Sonora,3,Perennes,1,Riego,200201,Tonelada,7160000,Higuerilla,596.54,556.54,40.00,2047.10,3.68,5321.09,10892806.77
2021,26,Sonora,3,Perennes,1,Riego,200201,Tonelada,7400000,Limón real,145.00,0.00,0.00,0.00,0.00,0.00,0.00
2021,26,Sonora,3,Perennes,1,Riego,200201,Tonelada,7690000,Membrillo,13.52,13.52,0.00,226.92,16.78,13684.10,3105196.46
2021,26,Sonora,3,Perennes,1,Riego,200201,Tonelada,8260000,Persimonio,17.31,17.31,0.00,237.17,13.70,16678.61,3955666.53
2021,26,Sonora,3,Perennes,1,Riego,200201,Tonelada,8680000,Sábila,23.40,23.40,0.00,854.43,36.51,1108.00,946706.64
2021,26,Sonora,3,Perennes,1,Riego,200201,Tonelada,9800000,Stevia,27.04,27.04,0.00,142.78,5.28,48249.71,6889093.75
2021,26,Sonora,3,Perennes,1,Riego,200201,Tonelada,15050000,Pastos y praderas,5089.71,5089.71,0.00,145586.23,28.60,893.94,130144644.10
2021,26,Sonora,3,Perennes,2,Temporal,200201,Tonelada,15050000,Pastos y praderas,31.20,31.20,0.00,256.98,8.24,900.48,231406.04
2021,27,Tabasco,1,Otoño-Invierno,2,Temporal,200201,Tonelada,5760000,Calabaza,29.70,29.70,0.00,330.78,11.14,3449.18,1140918.20
2021,27,Tabasco,1,Otoño-Invierno,2,Temporal,200201,Tonelada,5770000,Calabaza semilla o chihua,2863.35,2726.78,136.50,1286.28,0.47,30388.55,39088182.59
2021,27,Tabasco,1,Otoño-Invierno,2,Temporal,200201,Tonelada,5790000,Camote,64.31,64.31,0.00,691.44,10.75,4216.61,2915533.60
2021,27,Tabasco,1,Otoño-Invierno,2,Temporal,200201,Tonelada,6050000,Chayote,6.24,6.24,0.00,54.98,8.81,3630.00,199577.55
2021,27,Tabasco,1,Otoño-Invierno,2,Temporal,200201,Tonelada,6190000,Cilantro,7.99,7.99,0.00,14.72,1.84,2413.78,35530.78
2021,27,Tabasco,1,Otoño-Invierno,2,Temporal,200201,Tonelada,6855000,Frijol x pelón,26.89,26.89,0.00,22.33,0.83,16203.13,361815.89
2021,27,Tabasco,1,Otoño-Invierno,2,Temporal,200201,Tonelada,9212000,Yuca alimenticia,1044.88,1044.88,0.00,11936.16,11.42,3846.21,45908969.35
2021,27,Tabasco,2,Primavera-Verano,2,Temporal,200201,Tonelada,5760000,Calabaza,20.97,20.97,0.00,200.02,9.54,3334.76,667018.26
2021,27,Tabasco,2,Primavera-Verano,2,Temporal,200201,Tonelada,5770000,Calabaza semilla o chihua,5623.65,5460.08,163.50,2623.18,0.48,29410.94,77150185.27
2021,27,Tabasco,2,Primavera-Verano,2,Temporal,200201,Tonelada,5790000,Camote,49.49,49.49,0.00,583.06,11.78,4075.43,2376220.60
2021,27,Tabasco,2,Primavera-Verano,2,Temporal,200201,Tonelada,6050000,Chayote,3.64,3.64,0.00,33.19,9.12,3727.19,123705.36
2021,27,Tabasco,2,Primavera-Verano,2,Temporal,200201,Tonelada,6190000,Cilantro,8.32,8.32,0.00,15.91,1.91,1779.19,28306.92
2021,27,Tabasco,2,Primavera-Verano,2,Temporal,200201,Tonelada,9212000,Yuca alimenticia,712.75,712.75,0.00,8542.44,11.99,3944.84,33698532.95
2021,27,Tabasco,3,Perennes,1,Riego,200201,Tonelada,8030000,Palma africana o de aceite,359.42,359.42,0.00,9330.10,25.96,1257.52,11732781.46
2021,27,Tabasco,3,Perennes,1,Riego,200201,Tonelada,8510000,Rambután,17.68,17.68,0.00,138.93,7.86,13475.54,1872156.80
2021,27,Tabasco,3,Perennes,2,Temporal,200201,Tonelada,5020000,Achiote,134.83,134.83,0.00,72.91,0.54,6628.92,483314.58
2021,27,Tabasco,3,Perennes,2,Temporal,200201,Tonelada,5830000,Semilla de caña de azúcar,1859.40,1761.06,98.00,113495.40,64.45,777.36,88226763.01
2021,27,Tabasco,3,Perennes,2,Temporal,200201,Tonelada,5850000,Carambolo,3.12,3.12,0.00,42.34,13.57,9968.18,422052.72
2021,27,Tabasco,3,Perennes,2,Temporal,200201,Tonelada,7050000,Guanábana,17.59,17.59,0.00,108.95,6.19,9659.15,1052364.01
2021,27,Tabasco,3,Perennes,2,Temporal,200201,Tonelada,7190000,Hule hevea,4880.17,4880.17,0.00,10086.47,2.07,10158.61,102464464.60
2021,27,Tabasco,3,Perennes,2,Temporal,200201,Tonelada,7540000,Mamey,108.13,108.13,0.00,142.42,1.32,6435.71,916574.48
2021,27,Tabasco,3,Perennes,2,Temporal,200201,Tonelada,7905000,Noni,1.04,1.04,0.00,6.48,6.23,2163.65,14020.44
2021,27,Tabasco,3,Perennes,2,Temporal,200201,Tonelada,8030000,Palma africana o de aceite,25203.29,25203.29,0.00,374243.04,14.85,1379.66,516327775.50
2021,27,Tabasco,3,Perennes,2,Temporal,200201,Tonelada,8280000,Pimienta,1245.38,1245.38,0.00,948.11,0.76,32013.83,30352637.08
2021,27,Tabasco,3,Perennes,2,Temporal,200201,Tonelada,8340000,Pitahaya,16.64,16.64,0.00,125.99,7.57,15864.00,1998705.25
2021,27,Tabasco,3,Perennes,2,Temporal,200201,Tonelada,8510000,Rambután,4.16,4.16,0.00,32.84,7.89,13722.30,450640.26
2021,27,Tabasco,3,Perennes,2,Temporal,200201,Tonelada,8880000,Tamarindo,11.43,11.43,0.00,27.39,2.40,8782.94,240564.72
2021,27,Tabasco,3,Perennes,2,Temporal,200201,Tonelada,9290000,Zapote,26.12,26.12,0.00,134.31,5.14,8941.52,1200934.90
2021,28,Tamaulipas,1,Otoño-Invierno,1,Riego,200201,Tonelada,5770000,Calabaza semilla o chihua,16.86,16.86,0.00,12.15,0.72,46132.23,560506.61
2021,28,Tamaulipas,1,Otoño-Invierno,1,Riego,200201,Tonelada,5810000,Canola,143.45,82.45,61.00,188.86,2.29,7799.95,1473098.71
2021,28,Tamaulipas,1,Otoño-Invierno,1,Riego,200201,Tonelada,7510000,Maíz palomero,204.66,204.66,0.00,688.09,3.36,6322.25,4350279.25
2021,28,Tamaulipas,1,Otoño-Invierno,1,Riego,200201,Tonelada,7980000,Okra (angú o gombo),3422.81,3422.81,0.00,31984.19,9.34,4319.37,138151529.70
2021,28,Tamaulipas,1,Otoño-Invierno,1,Riego,200201,Tonelada,15050000,Pastos y praderas,6.72,6.72,0.00,157.49,23.44,948.53,149383.99
2021,28,Tamaulipas,1,Otoño-Invierno,2,Temporal,200201,Tonelada,5770000,Calabaza semilla o chihua,44.86,44.86,0.00,11.37,0.25,51044.65,580377.62
2021,28,Tamaulipas,1,Otoño-Invierno,2,Temporal,200201,Tonelada,5810000,Canola,2951.89,2687.22,264.67,1435.71,0.53,7607.00,10921446.56
2021,28,Tamaulipas,1,Otoño-Invierno,2,Temporal,200201,Tonelada,6940000,Girasol,384.62,384.62,0.00,274.51,0.71,6247.90,1715111.29
2021,28,Tamaulipas,1,Otoño-Invierno,2,Temporal,200201,Tonelada,8770000,Sorgo escobero,742.44,616.44,126.00,694.49,1.13,3060.48,2125475.71
2021,28,Tamaulipas,2,Primavera-Verano,1,Riego,200201,Tonelada,5690000,Cacahuate,83.52,83.52,0.00,66.87,0.80,16000.00,1069920.00
2021,28,Tamaulipas,2,Primavera-Verano,1,Riego,200201,Tonelada,5770000,Calabaza semilla o chihua,5.00,0.00,5.00,0.00,0.00,0.00,0.00
2021,28,Tamaulipas,2,Primavera-Verano,1,Riego,200201,Tonelada,6310000,Col (repollo),35.85,35.85,0.00,1063.20,29.66,6660.00,7080912.00
2021,28,Tamaulipas,2,Primavera-Verano,2,Temporal,200201,Tonelada,5690000,Cacahuate,225.71,225.71,0.00,159.41,0.71,18322.92,2920857.02
2021,28,Tamaulipas,2,Primavera-Verano,2,Temporal,200201,Tonelada,5770000,Calabaza semilla o chihua,428.65,346.65,82.00,184.18,0.53,43257.44,7967155.80
2021,28,Tamaulipas,2,Primavera-Verano,2,Temporal,200201,Tonelada,6940000,Girasol,22.40,22.40,0.00,6.98,0.31,4600.00,32108.00
2021,28,Tamaulipas,2,Primavera-Verano,2,Temporal,200201,Tonelada,7980000,Okra (angú o gombo),1.53,0.53,1.00,5.01,9.45,11991.87,60079.29
2021,28,Tamaulipas,2,Primavera-Verano,2,Temporal,200201,Tonelada,8740000,Shop suey,765.53,498.49,267.50,166.04,0.33,7987.63,1326265.82
2021,28,Tamaulipas,2,Primavera-Verano,2,Temporal,200201,Tonelada,8770000,Sorgo escobero,47.72,47.72,0.00,11.86,0.25,4999.60,59295.22
2021,28,Tamaulipas,3,Perennes,1,Riego,200201,Tonelada,5000000,Aceituna,2100.29,2100.29,0.00,5397.84,2.57,9150.01,49390265.07
2021,28,Tamaulipas,3,Perennes,1,Riego,200201,Tonelada,5830000,Semilla de caña de azúcar,1723.72,1723.72,0.00,104030.09,60.35,694.36,72234807.89
2021,28,Tamaulipas,3,Perennes,1,Riego,200201,Tonelada,7380000,Lima,12.88,12.88,0.00,208.55,16.19,2872.29,599016.04
2021,28,Tamaulipas,3,Perennes,1,Riego,200201,Tonelada,7420000,Litchi,17.48,12.48,4.60,48.35,3.87,17001.70,822032.30
2021,28,Tamaulipas,3,Perennes,1,Riego,200201,Tonelada,7755000,Moringa,5.00,0.00,5.00,0.00,0.00,0.00,0.00
2021,28,Tamaulipas,3,Perennes,1,Riego,200206,Planta,8016000,Orquídea (planta),2.39,2.39,0.00,65048.39,27216.90,70.00,4553097.78
