Anio,Idddr,Idmunicipio,Nommunicipio,Idciclo,Idmodalidad,Idcultivo,Nomcultivo,Sembrada,Cosechada,Siniestrada,Volumenproduccion,Rendimiento,PMR,Valorproduccion
2011,140,64,Trincheras,3,1,7960000,Nuez,286.0,286.0,0.0,371.8,1.3,39000.0,14500200.0
2011,140,64,Trincheras,3,1,15050000,Pastos y praderas,108.0,108.0,0.0,2376.0,22.0,900.0,2138400.0
2011,140,64,Trincheras,3,2,15050000,Pastos y praderas,30.0,30.0,0.0,450.0,15.0,900.0,405000.0
2011,141,2,Agua Prieta,1,1,5070000,Ajo,14.0,14.0,0.0,63.0,4.5,15000.0,945000.0
2011,141,2,Agua Prieta,1,1,5490000,Avena forrajera en verde,370.0,370.0,0.0,7030.0,19.0,750.0,5272500.0
2011,141,2,Agua Prieta,1,1,5900000,Cebada forrajera en verde,200.0,200.0,0.0,4000.0,20.0,800.0,3200000.0
2011,141,2,Agua Prieta,1,1,15050000,Pastos y praderas,200.0,200.0,0.0,5000.0,25.0,900.0,4500000.0
2011,141,2,Agua Prieta,2,1,6120000,Chile verde,20.0,20.0,0.0,200.0,10.0,9000.0,1800000.0
2011,141,2,Agua Prieta,2,1,6840000,Frijol,15.0,15.0,0.0,12.45,0.83,15900.0,197955.0
2011,141,2,Agua Prieta,2,1,7490000,Maíz grano,70.0,70.0,0.0,210.0,3.0,4000.0,840000.0
2011,141,2,Agua Prieta,2,1,8790000,Sorgo forrajero en verde,200.0,200.0,0.0,5000.0,25.0,900.0,4500000.0
2011,141,2,Agua Prieta,3,1,5160000,Alfalfa achicalada,90.0,90.0,0.0,1350.0,15.0,2150.0,2902500.0
2011,141,2,Agua Prieta,3,1,15050000,Pastos y praderas,120.0,120.0,0.0,1552.5,12.94,848.78,1317735.0
2011,141,27,Fronteras,1,1,5070000,Ajo,10.0,10.0,0.0,50.0,5.0,14000.0,700000.0
2011,141,27,Fronteras,1,1,5490000,Avena forrajera en verde,700.0,700.0,0.0,12600.0,18.0,800.0,10080000.0
2011,141,27,Fronteras,1,1,5900000,Cebada forrajera en verde,600.0,600.0,0.0,12000.0,20.0,700.0,8400000.0
2011,141,27,Fronteras,1,1,9050000,Trigo grano,500.0,500.0,0.0,2000.0,4.0,3611.0,7222000.0
2011,141,27,Fronteras,1,1,15050000,Pastos y praderas,800.0,800.0,0.0,25600.0,32.0,950.0,24320000.0
2011,141,27,Fronteras,2,1,5740000,Calabacita,35.0,35.0,0.0,420.0,12.0,6000.0,2520000.0
2011,141,27,Fronteras,2,1,5760000,Calabaza,40.0,40.0,0.0,480.0,12.0,6000.0,2880000.0
2011,141,27,Fronteras,2,1,6120000,Chile verde,35.0,35.0,0.0,245.0,7.0,9050.0,2217250.0
2011,141,27,Fronteras,2,1,6840000,Frijol,75.0,75.0,0.0,59.85,0.8,16000.0,957600.0
2011,141,27,Fronteras,2,1,7490000,Maíz grano,400.0,400.0,0.0,1600.0,4.0,4000.0,6400000.0
2011,141,27,Fronteras,2,1,8100000,Papa,43.0,43.0,0.0,1075.0,25.0,8000.0,8600000.0
2011,141,27,Fronteras,2,1,8790000,Sorgo forrajero en verde,325.0,325.0,0.0,8125.0,25.0,900.0,7312500.0
2011,141,27,Fronteras,2,1,8970000,Tomate rojo (jitomate),15.0,15.0,0.0,225.0,15.0,5000.0,1125000.0
2011,141,27,Fronteras,2,1,8980000,Tomate verde,70.0,70.0,0.0,1260.0,18.0,6000.0,7560000.0
2011,141,27,Fronteras,3,1,5160000,Alfalfa achicalada,180.0,180.0,0.0,2520.0,14.0,2150.0,5418000.0
2011,141,27,Fronteras,3,1,7960000,Nuez,74.0,37.0,0.0,37.74,1.02,39950.0,1507713.0
2011,141,27,Fronteras,3,1,15050000,Pastos y praderas,370.0,370.0,0.0,3700.0,10.0,900.0,3330000.0
2011,141,11,Bacoachi,1,1,5070000,Ajo,63.0,63.0,0.0,283.5,4.5,14000.0,3969000.0
2011,141,11,Bacoachi,1,1,5490000,Avena forrajera en verde,215.0,215.0,0.0,3870.0,18.0,750.0,2902500.0
2011,141,11,Bacoachi,1,1,5900000,Cebada forrajera en verde,270.0,270.0,0.0,5670.0,21.0,750.0,4252500.0
2011,141,11,Bacoachi,1,1,7170000,Hortalizas,14.0,14.0,0.0,56.0,4.0,800.0,44800.0
2011,141,11,Bacoachi,1,1,15050000,Pastos y praderas,177.0,177.0,0.0,3717.0,21.0,800.0,2973600.0
2011,141,11,Bacoachi,2,1,5740000,Calabacita,15.0,15.0,0.0,177.0,11.8,6080.0,1076160.0
2011,141,11,Bacoachi,2,1,6840000,Frijol,30.0,30.0,0.0,23.4,0.78,16050.0,375570.0
2011,141,11,Bacoachi,2,1,7490000,Maíz grano,45.0,45.0,0.0,135.0,3.0,4000.0,540000.0
2011,141,11,Bacoachi,2,1,8790000,Sorgo forrajero en verde,55.0,55.0,0.0,1540.0,28.0,900.0,1386000.0
2011,141,11,Bacoachi,2,1,8980000,Tomate verde,10.0,10.0,0.0,180.0,18.0,6000.0,1080000.0
2011,141,11,Bacoachi,3,1,5160000,Alfalfa achicalada,90.0,90.0,0.0,1350.0,15.0,2200.0,2970000.0
2011,141,11,Bacoachi,3,1,15050000,Pastos y praderas,85.0,85.0,0.0,1130.5,13.3,844.72,954950.5
2011,141,19,Cananea,1,1,5070000,Ajo,24.0,24.0,0.0,96.0,4.0,14500.0,1392000.0
2011,141,19,Cananea,1,1,5490000,Avena forrajera en verde,25.0,25.0,0.0,500.0,20.0,800.0,400000.0
2011,141,19,Cananea,1,1,5900000,Cebada forrajera en verde,220.0,220.0,0.0,4400.0,20.0,700.0,3080000.0
2011,141,19,Cananea,1,1,15050000,Pastos y praderas,116.0,116.0,0.0,2088.0,18.0,950.0,1983600.0
2011,141,19,Cananea,2,1,5740000,Calabacita,15.0,15.0,0.0,150.0,10.0,5980.0,897000.0
2011,141,19,Cananea,2,1,5940000,Cebolla,10.0,10.0,0.0,150.0,15.0,5000.0,750000.0
2011,141,19,Cananea,2,1,8100000,Papa,20.0,20.0,0.0,400.0,20.0,8000.0,3200000.0
2011,141,19,Cananea,2,1,8790000,Sorgo forrajero en verde,30.0,30.0,0.0,750.0,25.0,900.0,675000.0
2011,141,19,Cananea,3,1,5160000,Alfalfa achicalada,105.0,105.0,0.0,1680.0,16.0,2200.0,3696000.0
2011,141,19,Cananea,3,1,15050000,Pastos y praderas,140.0,140.0,0.0,1399.72,10.0,900.0,1259748.0
2011,141,39,Naco,1,1,5070000,Ajo,110.0,110.0,0.0,550.0,5.0,15000.0,8250000.0
2011,141,39,Naco,1,1,5490000,Avena forrajera en verde,40.0,40.0,0.0,800.0,20.0,800.0,640000.0
2011,141,39,Naco,1,1,5900000,Cebada forrajera en verde,70.0,70.0,0.0,1400.0,20.0,800.0,1120000.0
2011,141,39,Naco,1,1,8790000,Sorgo forrajero en verde,16.0,0.0,16.0,0.0,0.0,0.0,0.0
2011,141,39,Naco,1,1,15050000,Pastos y praderas,170.0,170.0,0.0,3060.0,18.0,800.0,2448000.0
2011,141,39,Naco,2,1,8100000,Papa,10.0,10.0,0.0,200.0,20.0,8000.0,1600000.0
2011,141,39,Naco,2,1,8710000,Sandía,30.0,30.0,0.0,360.0,12.0,4000.0,1440000.0
2011,141,39,Naco,2,1,8790000,Sorgo forrajero en verde,20.0,20.0,0.0,500.0,25.0,900.0,450000.0
2011,141,39,Naco,3,1,5160000,Alfalfa achicalada,60.0,60.0,0.0,840.0,14.0,2200.0,1848000.0
2011,141,39,Naco,3,1,7960000,Nuez,30.0,15.0,0.0,15.0,1.0,40000.0,600000.0
2011,141,39,Naco,3,1,15050000,Pastos y praderas,65.0,65.0,0.0,642.85,9.89,905.0,581779.25
2011,142,45,Opodepe,1,1,5490000,Avena forrajera en verde,196.0,196.0,0.0,6703.2,34.2,375.0,2513700.0
2011,142,45,Opodepe,1,1,5900000,Cebada forrajera en verde,140.0,140.0,0.0,4480.0,32.0,375.0,1680000.0
2011,142,45,Opodepe,1,1,9050000,Trigo grano,29.0,29.0,0.0,137.75,4.75,3600.0,495900.0
2011,142,45,Opodepe,1,1,15050000,Pastos y praderas,212.0,212.0,0.0,8480.0,40.0,450.0,3816000.0
2011,142,45,Opodepe,2,1,5690000,Cacahuate,11.0,11.0,0.0,26.4,2.4,14000.0,369600.0
2011,142,45,Opodepe,2,1,6840000,Frijol,67.0,67.0,0.0,87.1,1.3,11600.0,1010360.0
2011,142,45,Opodepe,2,1,7490000,Maíz grano,65.0,65.0,0.0,221.0,3.4,3100.0,685100.0
2011,142,45,Opodepe,2,1,8790000,Sorgo forrajero en verde,185.0,185.0,0.0,8991.0,48.6,375.14,3372883.74
2011,142,45,Opodepe,2,1,8810000,Sorgo grano,28.0,28.0,0.0,95.76,3.42,2200.0,210672.0
2011,142,45,Opodepe,2,2,5760000,Calabaza,5.0,5.0,0.0,75.0,15.0,3150.0,236250.0
2011,142,45,Opodepe,2,2,7490000,Maíz grano,40.0,40.0,0.0,100.0,2.5,3100.0,310000.0
2011,142,45,Opodepe,2,2,8810000,Sorgo grano,143.0,143.0,0.0,357.5,2.5,2000.0,715000.0
2011,142,45,Opodepe,3,1,5050000,Agave,2.0,0.0,0.0,0.0,0.0,0.0,0.0
2011,142,45,Opodepe,3,1,5160000,Alfalfa achicalada,122.0,122.0,0.0,1464.0,12.0,2248.0,3291072.0
2011,142,45,Opodepe,3,1,7960000,Nuez,50.0,50.0,0.0,115.0,2.3,50000.0,5750000.0
2011,142,50,Rayón,1,1,5490000,Avena forrajera en verde,214.0,214.0,0.0,7490.0,35.0,379.1,2839459.0
2011,142,50,Rayón,1,1,5900000,Cebada forrajera en verde,200.0,200.0,0.0,6480.0,32.4,379.2,2457216.0
2011,142,50,Rayón,1,1,7100000,Haba grano,3.0,3.0,0.0,5.1,1.7,4200.0,21420.0
2011,142,50,Rayón,1,1,9050000,Trigo grano,296.0,296.0,0.0,1468.72,4.96,3800.0,5581136.0
2011,142,50,Rayón,1,1,15050000,Pastos y praderas,306.0,306.0,0.0,12546.0,41.0,452.99,5683212.54
2011,142,50,Rayón,2,1,5690000,Cacahuate,115.0,115.0,0.0,287.5,2.5,14500.0,4168750.0
2011,142,50,Rayón,2,1,5740000,Calabacita,3.0,3.0,0.0,67.5,22.5,3250.0,219375.0
2011,142,50,Rayón,2,1,6840000,Frijol,22.0,22.0,0.0,29.7,1.35,11550.0,343035.0
2011,142,50,Rayón,2,1,7490000,Maíz grano,38.0,38.0,0.0,135.28,3.56,3180.0,430190.4
2011,142,50,Rayón,2,1,8710000,Sandía,3.0,3.0,0.0,132.0,44.0,2800.0,369600.0
2011,142,50,Rayón,2,1,8790000,Sorgo forrajero en verde,210.0,210.0,0.0,10248.0,48.8,373.27,3825270.96
2011,142,50,Rayón,2,1,8810000,Sorgo grano,60.0,60.0,0.0,204.0,3.4,2200.0,448800.0
2011,142,50,Rayón,2,1,8970000,Tomate rojo (jitomate),25.0,25.0,0.0,500.0,20.0,4000.0,2000000.0
2011,142,50,Rayón,2,2,5760000,Calabaza,16.0,16.0,0.0,256.0,16.0,3000.0,768000.0
2011,142,50,Rayón,2,2,7490000,Maíz grano,36.0,36.0,0.0,86.4,2.4,3180.0,274752.0
2011,142,50,Rayón,2,2,8810000,Sorgo grano,68.0,68.0,0.0,133.28,1.96,2000.0,266560.0
2011,142,50,Rayón,3,1,5050000,Agave,10.0,0.0,0.0,0.0,0.0,0.0,0.0
2011,142,50,Rayón,3,1,5160000,Alfalfa achicalada,244.0,244.0,0.0,2928.0,12.0,2256.0,6605568.0
2011,142,50,Rayón,3,1,7920000,Nopalitos,4.0,4.0,0.0,32.0,8.0,5000.0,160000.0
2011,142,66,Ures,1,1,5070000,Ajo,69.0,69.0,0.0,400.2,5.8,14000.0,5602800.0
2011,142,66,Ures,1,1,5490000,Avena forrajera en verde,360.0,360.0,0.0,13320.0,37.0,382.0,5088240.0
2011,142,66,Ures,1,1,5870000,Cártamo,31.0,31.0,0.0,62.0,2.0,5480.0,339760.0
2011,142,66,Ures,1,1,5900000,Cebada forrajera en verde,262.0,262.0,0.0,8803.2,33.6,384.0,3380428.8
2011,142,66,Ures,1,1,5940000,Cebolla,4.0,4.0,0.0,88.0,22.0,3500.0,308000.0
2011,142,66,Ures,1,1,7100000,Haba grano,3.0,3.0,0.0,5.4,1.8,4200.0,22680.0
2011,142,66,Ures,1,1,9050000,Trigo grano,414.0,414.0,0.0,1955.04,4.72,3576.23,6991679.4
2011,142,66,Ures,1,1,15050000,Pastos y praderas,815.0,815.0,0.0,34230.0,42.0,460.0,15745800.0
2011,142,66,Ures,2,1,5690000,Cacahuate,105.0,105.0,0.0,245.7,2.34,15000.0,3685500.0
2011,142,66,Ures,2,1,5740000,Calabacita,7.0,7.0,0.0,184.8,26.4,3240.0,598752.0
2011,142,66,Ures,2,1,5940000,Cebolla,4.0,4.0,0.0,192.0,48.0,2000.0,384000.0
2011,142,66,Ures,2,1,6120000,Chile verde,4.0,4.0,0.0,24.0,6.0,6500.0,156000.0
2011,142,66,Ures,2,1,6840000,Frijol,2.0,2.0,0.0,2.64,1.32,11000.0,29040.0
2011,142,66,Ures,2,1,7170000,Hortalizas,5.0,5.0,0.0,110.0,22.0,4000.0,440000.0
2011,142,66,Ures,2,1,7490000,Maíz grano,708.0,708.0,0.0,2506.32,3.54,3180.0,7970097.6
2011,142,66,Ures,2,1,8100000,Papa,2.0,2.0,0.0,72.0,36.0,6000.0,432000.0
2011,142,66,Ures,2,1,8210000,Pepino,2.0,2.0,0.0,64.0,32.0,3850.0,246400.0
2011,142,66,Ures,2,1,8790000,Sorgo forrajero en verde,604.0,604.0,0.0,32616.0,54.0,375.0,12231000.0
2011,142,66,Ures,2,1,8810000,Sorgo grano,80.0,80.0,0.0,248.0,3.1,2200.0,545600.0
2011,142,66,Ures,2,2,5760000,Calabaza,15.0,15.0,0.0,249.0,16.6,3160.0,786840.0
2011,142,66,Ures,2,2,7490000,Maíz grano,25.0,25.0,0.0,61.0,2.44,3180.0,193980.0
2011,142,66,Ures,2,2,8810000,Sorgo grano,185.0,185.0,0.0,370.0,2.0,2000.0,740000.0
2011,142,66,Ures,3,1,5050000,Agave,6.0,0.0,0.0,0.0,0.0,0.0,0.0
2011,142,66,Ures,3,1,5160000,Alfalfa achicalada,528.0,528.0,0.0,6441.6,12.2,2264.0,14583782.4
2011,142,66,Ures,3,1,5822000,Caña de azúcar piloncillo,13.0,13.0,0.0,767.0,59.0,820.0,628940.0
2011,142,66,Ures,3,1,7920000,Nopalitos,1.0,1.0,0.0,7.5,7.5,4500.0,33750.0
2011,142,66,Ures,3,1,7960000,Nuez,26.0,14.0,0.0,25.2,1.8,45000.0,1134000.0
2011,142,1,Aconchi,1,1,5070000,Ajo,12.0,12.0,0.0,62.4,5.2,13500.0,842400.0
2011,142,1,Aconchi,1,1,5490000,Avena forrajera en verde,45.0,45.0,0.0,1485.0,33.0,378.0,561330.0
2011,142,1,Aconchi,1,1,5900000,Cebada forrajera en verde,115.0,115.0,0.0,3657.0,31.8,378.0,1382346.0
2011,142,1,Aconchi,1,1,5940000,Cebolla,4.0,4.0,0.0,72.0,18.0,3500.0,252000.0
2011,142,1,Aconchi,1,1,9050000,Trigo grano,48.0,48.0,0.0,243.6,5.08,3504.64,853730.0
2011,142,1,Aconchi,1,1,15050000,Pastos y praderas,121.0,121.0,0.0,4912.6,40.6,458.0,2249970.8
2011,142,1,Aconchi,2,1,5690000,Cacahuate,89.0,89.0,0.0,222.5,2.5,14000.0,3115000.0
2011,142,1,Aconchi,2,1,5940000,Cebolla,4.0,4.0,0.0,68.0,17.0,2000.0,136000.0
2011,142,1,Aconchi,2,1,6120000,Chile verde,9.0,9.0,0.0,58.5,6.5,7000.0,409500.0
2011,142,1,Aconchi,2,1,6840000,Frijol,3.0,3.0,0.0,4.02,1.34,11600.0,46632.0
2011,142,1,Aconchi,2,1,7490000,Maíz grano,50.0,50.0,0.0,180.0,3.6,3050.0,549000.0
2011,142,1,Aconchi,2,1,8210000,Pepino,2.0,2.0,0.0,48.0,24.0,4000.0,192000.0
2011,142,1,Aconchi,2,1,8790000,Sorgo forrajero en verde,150.0,150.0,0.0,7320.0,48.8,371.25,2717550.0
2011,142,1,Aconchi,2,1,8810000,Sorgo grano,15.0,15.0,0.0,45.0,3.0,2200.0,99000.0
2011,142,1,Aconchi,2,2,5760000,Calabaza,16.0,16.0,0.0,240.0,15.0,3000.0,720000.0
2011,142,1,Aconchi,2,2,7490000,Maíz grano,15.0,15.0,0.0,40.5,2.7,3050.0,123525.0
2011,142,1,Aconchi,2,2,8810000,Sorgo grano,20.0,20.0,0.0,40.0,2.0,2000.0,80000.0
2011,142,1,Aconchi,3,1,5160000,Alfalfa achicalada,128.0,128.0,0.0,1446.4,11.3,2240.0,3239936.0
2011,142,1,Aconchi,3,1,7960000,Nuez,25.0,4.0,0.0,6.8,1.7,45000.0,306000.0
2011,142,6,Arizpe,1,1,5070000,Ajo,125.0,125.0,0.0,700.0,5.6,15000.0,10500000.0
2011,142,6,Arizpe,1,1,5490000,Avena forrajera en verde,112.0,112.0,0.0,3718.4,33.2,380.0,1412992.0
2011,142,6,Arizpe,1,1,5900000,Cebada forrajera en verde,160.0,160.0,0.0,4928.0,30.8,380.0,1872640.0
2011,142,6,Arizpe,1,1,9050000,Trigo grano,2.0,2.0,0.0,8.4,4.2,3485.0,29274.0
2011,142,6,Arizpe,1,1,15050000,Pastos y praderas,130.0,130.0,0.0,5200.0,40.0,456.0,2371200.0
2011,142,6,Arizpe,2,1,5690000,Cacahuate,6.0,6.0,0.0,15.24,2.54,14000.0,213360.0
2011,142,6,Arizpe,2,1,5740000,Calabacita,12.0,12.0,0.0,252.0,21.0,3240.0,816480.0
2011,142,6,Arizpe,2,1,5940000,Cebolla,4.0,4.0,0.0,72.0,18.0,2000.0,144000.0
2011,142,6,Arizpe,2,1,6120000,Chile verde,7.0,7.0,0.0,44.8,6.4,6500.0,291200.0
2011,142,6,Arizpe,2,1,6840000,Frijol,9.0,9.0,0.0,12.24,1.36,11400.0,139536.0
2011,142,6,Arizpe,2,1,7490000,Maíz grano,175.0,175.0,0.0,623.0,3.56,3200.0,1993600.0
2011,142,6,Arizpe,2,1,8100000,Papa,5.0,5.0,0.0,180.0,36.0,7000.0,1260000.0
2011,142,6,Arizpe,2,1,8210000,Pepino,3.0,3.0,0.0,78.0,26.0,4000.0,312000.0
2011,142,6,Arizpe,2,1,8790000,Sorgo forrajero en verde,195.0,195.0,0.0,9360.0,48.0,372.38,3485476.8
2011,142,6,Arizpe,2,2,5760000,Calabaza,10.0,10.0,0.0,154.0,15.4,3100.0,477400.0
2011,142,6,Arizpe,2,2,7490000,Maíz grano,85.0,85.0,0.0,212.5,2.5,3100.0,658750.0
2011,142,6,Arizpe,2,2,8810000,Sorgo grano,45.0,45.0,0.0,90.0,2.0,2000.0,180000.0
2011,142,6,Arizpe,3,1,5160000,Alfalfa achicalada,306.0,306.0,0.0,3549.6,11.6,2258.0,8014996.8
2011,142,6,Arizpe,3,1,7960000,Nuez,49.0,7.0,0.0,11.76,1.68,50000.0,588000.0
2011,142,13,Banámichi,1,1,5070000,Ajo,4.0,4.0,0.0,21.2,5.3,14000.0,296800.0
2011,142,13,Banámichi,1,1,5490000,Avena forrajera en verde,88.0,88.0,0.0,2956.8,33.6,376.0,1111756.8
2011,142,13,Banámichi,1,1,5900000,Cebada forrajera en verde,130.0,130.0,0.0,4108.0,31.6,376.0,1544608.0
2011,142,13,Banámichi,1,1,15050000,Pastos y praderas,62.0,62.0,0.0,2529.6,40.8,454.0,1148438.4
2011,142,13,Banámichi,2,1,5690000,Cacahuate,3.0,3.0,0.0,6.9,2.3,14000.0,96600.0
2011,142,13,Banámichi,2,1,5940000,Cebolla,2.0,2.0,0.0,43.2,21.6,2000.0,86400.0
2011,142,13,Banámichi,2,1,6120000,Chile verde,3.0,3.0,0.0,19.5,6.5,6800.0,132600.0
2011,142,13,Banámichi,2,1,6840000,Frijol,2.0,2.0,0.0,2.76,1.38,11200.0,30912.0
2011,142,13,Banámichi,2,1,7490000,Maíz grano,22.0,22.0,0.0,74.8,3.4,3120.0,233376.0
2011,142,13,Banámichi,2,1,8790000,Sorgo forrajero en verde,52.0,52.0,0.0,2548.0,49.0,370.88,945002.24
2011,142,13,Banámichi,2,1,8810000,Sorgo grano,5.0,5.0,0.0,14.0,2.8,2200.0,30800.0
2011,142,13,Banámichi,2,2,5760000,Calabaza,2.0,2.0,0.0,29.0,14.5,3000.0,87000.0
2011,142,13,Banámichi,2,2,7490000,Maíz grano,6.0,6.0,0.0,14.4,2.4,3120.0,44928.0
2011,142,13,Banámichi,2,2,8810000,Sorgo grano,21.0,21.0,0.0,42.0,2.0,2000.0,84000.0
2011,142,13,Banámichi,3,1,5160000,Alfalfa achicalada,140.0,140.0,0.0,1652.0,11.8,2262.0,3736824.0
2011,142,13,Banámichi,3,1,7960000,Nuez,207.0,38.0,0.0,72.2,1.9,48000.0,3465600.0
2011,142,14,Baviácora,1,1,5070000,Ajo,8.0,8.0,0.0,41.6,5.2,14000.0,582400.0
2011,142,14,Baviácora,1,1,5490000,Avena forrajera en verde,36.0,36.0,0.0,1202.4,33.4,375.0,450900.0
2011,142,14,Baviácora,1,1,5900000,Cebada forrajera en verde,155.0,155.0,0.0,4960.0,32.0,378.0,1874880.0
2011,142,14,Baviácora,1,1,9050000,Trigo grano,35.0,35.0,0.0,161.0,4.6,3485.0,561085.0
2011,142,14,Baviácora,1,1,15050000,Pastos y praderas,130.0,130.0,0.0,5356.0,41.2,454.0,2431624.0
2011,142,14,Baviácora,2,1,5690000,Cacahuate,14.0,14.0,0.0,32.76,2.34,14000.0,458640.0
2011,142,14,Baviácora,2,1,5940000,Cebolla,3.0,3.0,0.0,57.0,19.0,2000.0,114000.0
2011,142,14,Baviácora,2,1,6120000,Chile verde,18.0,18.0,0.0,117.0,6.5,6800.0,795600.0
2011,142,14,Baviácora,2,1,6840000,Frijol,3.0,3.0,0.0,4.2,1.4,11100.0,46620.0
2011,142,14,Baviácora,2,1,7490000,Maíz grano,70.0,70.0,0.0,250.6,3.58,3080.0,771848.0
2011,142,14,Baviácora,2,1,8790000,Sorgo forrajero en verde,108.0,108.0,0.0,5335.2,49.4,373.23,1991256.7
2011,142,14,Baviácora,2,1,8810000,Sorgo grano,6.0,6.0,0.0,19.92,3.32,2200.0,43824.0
2011,142,14,Baviácora,2,2,5760000,Calabaza,17.0,17.0,0.0,272.0,16.0,3060.0,832320.0
2011,142,14,Baviácora,2,2,7490000,Maíz grano,58.0,58.0,0.0,141.52,2.44,3080.0,435881.6
2011,142,14,Baviácora,2,2,8810000,Sorgo grano,48.0,48.0,0.0,96.0,2.0,2000.0,192000.0
2011,142,14,Baviácora,3,1,5160000,Alfalfa achicalada,235.0,235.0,0.0,2726.0,11.6,2260.0,6160760.0
2011,142,14,Baviácora,3,1,7960000,Nuez,20.0,20.0,0.0,35.2,1.76,50000.0,1760000.0
2011,142,34,Huépac,1,1,5070000,Ajo,10.0,10.0,0.0,50.0,5.0,13700.0,685000.0
2011,142,34,Huépac,1,1,5490000,Avena forrajera en verde,54.0,54.0,0.0,1787.4,33.1,375.0,670275.0
2011,142,34,Huépac,1,1,5900000,Cebada forrajera en verde,90.0,90.0,0.0,2826.0,31.4,376.0,1062576.0
2011,142,34,Huépac,1,1,5940000,Cebolla,4.0,4.0,0.0,72.0,18.0,3500.0,252000.0
2011,142,34,Huépac,1,1,9050000,Trigo grano,19.0,19.0,0.0,85.5,4.5,3485.0,297967.5
2011,142,34,Huépac,1,1,15050000,Pastos y praderas,121.0,121.0,0.0,4888.4,40.4,454.0,2219333.6
2011,142,34,Huépac,2,1,5690000,Cacahuate,18.0,18.0,0.0,42.12,2.34,14000.0,589680.0
2011,142,34,Huépac,2,1,5740000,Calabacita,3.0,3.0,0.0,61.2,20.4,3140.0,192168.0
2011,142,34,Huépac,2,1,5940000,Cebolla,3.0,3.0,0.0,58.2,19.4,2000.0,116400.0
2011,142,34,Huépac,2,1,6120000,Chile verde,5.0,5.0,0.0,33.0,6.6,6800.0,224400.0
2011,142,34,Huépac,2,1,6840000,Frijol,4.0,4.0,0.0,5.44,1.36,10950.0,59568.0
2011,142,34,Huépac,2,1,7490000,Maíz grano,66.0,66.0,0.0,240.9,3.65,3160.0,761244.0
2011,142,34,Huépac,2,1,8710000,Sandía,3.0,3.0,0.0,115.2,38.4,2700.0,311040.0
2011,142,34,Huépac,2,1,8790000,Sorgo forrajero en verde,145.0,145.0,0.0,7134.0,49.2,375.82,2681099.88
2011,142,34,Huépac,2,1,8810000,Sorgo grano,18.0,18.0,0.0,59.4,3.3,2200.0,130680.0
2011,142,34,Huépac,2,2,5760000,Calabaza,8.0,8.0,0.0,115.2,14.4,3000.0,345600.0
2011,142,34,Huépac,2,2,7490000,Maíz grano,18.0,18.0,0.0,43.2,2.4,3160.0,136512.0
2011,142,34,Huépac,2,2,8810000,Sorgo grano,14.0,14.0,0.0,28.0,2.0,2000.0,56000.0
2011,142,34,Huépac,3,1,5160000,Alfalfa achicalada,178.0,178.0,0.0,2029.2,11.4,2256.0,4577875.2
2011,142,34,Huépac,3,1,7960000,Nuez,50.0,0.0,0.0,0.0,0.0,0.0,0.0
2011,142,53,San Felipe de Jesús,1,1,5070000,Ajo,4.0,4.0,0.0,20.0,5.0,14000.0,280000.0
2011,142,53,San Felipe de Jesús,1,1,5490000,Avena forrajera en verde,40.0,40.0,0.0,1328.0,33.2,375.0,498000.0
2011,142,53,San Felipe de Jesús,1,1,5900000,Cebada forrajera en verde,55.0,55.0,0.0,1727.0,31.4,376.0,649352.0
2011,142,53,San Felipe de Jesús,1,1,5940000,Cebolla,4.0,4.0,0.0,76.0,19.0,3500.0,266000.0
2011,142,53,San Felipe de Jesús,1,1,9050000,Trigo grano,44.0,44.0,0.0,218.8,4.97,3494.88,764680.0
2011,142,53,San Felipe de Jesús,1,1,15050000,Pastos y praderas,50.0,50.0,0.0,2010.0,40.2,454.0,912540.0
2011,142,53,San Felipe de Jesús,2,1,5690000,Cacahuate,28.0,28.0,0.0,62.72,2.24,14000.0,878080.0
2011,142,53,San Felipe de Jesús,2,1,5940000,Cebolla,4.0,4.0,0.0,89.6,22.4,2000.0,179200.0
2011,142,53,San Felipe de Jesús,2,1,6120000,Chile verde,5.0,5.0,0.0,32.5,6.5,6700.0,217750.0
2011,142,53,San Felipe de Jesús,2,1,6840000,Frijol,6.0,6.0,0.0,8.28,1.38,11450.0,94806.0
2011,142,53,San Felipe de Jesús,2,1,7490000,Maíz grano,24.0,24.0,0.0,81.6,3.4,3090.0,252144.0
2011,142,53,San Felipe de Jesús,2,1,8210000,Pepino,3.0,3.0,0.0,59.4,19.8,3000.0,178200.0
2011,142,53,San Felipe de Jesús,2,1,8790000,Sorgo forrajero en verde,47.0,47.0,0.0,2265.4,48.2,163.38,370121.05
2011,142,53,San Felipe de Jesús,2,1,8810000,Sorgo grano,20.0,20.0,0.0,71.0,3.55,2200.0,156200.0
2011,142,53,San Felipe de Jesús,2,2,5760000,Calabaza,4.0,4.0,0.0,68.0,17.0,3000.0,204000.0
2011,142,53,San Felipe de Jesús,2,2,7490000,Maíz grano,4.0,4.0,0.0,10.0,2.5,3090.0,30900.0
2011,142,53,San Felipe de Jesús,2,2,8810000,Sorgo grano,10.0,10.0,0.0,20.0,2.0,2000.0,40000.0
2011,142,53,San Felipe de Jesús,3,1,5160000,Alfalfa achicalada,74.0,74.0,0.0,777.0,10.5,2255.0,1752135.0
2011,142,53,San Felipe de Jesús,3,1,7960000,Nuez,2.0,2.0,0.0,3.0,1.5,45000.0,135000.0
