Anio,Idddr,Idmunicipio,Nommunicipio,Idciclo,Idmodalidad,Idcultivo,Nomcultivo,Sembrada,Cosechada,Siniestrada,Volumenproduccion,Rendimiento,PMR,Valorproduccion
2009,140,58,Santa Ana,2,1,6840000,Frijol,1.0,1.0,0.0,0.8,0.80,14000.0,11200.0
2009,140,58,Santa Ana,2,1,7170000,Hortalizas,4.0,4.0,0.0,36.0,9.00,2500.0,90000.0
2009,140,58,Santa Ana,2,1,7490000,Maíz grano,42.0,42.0,0.0,168.0,4.00,3500.0,588000.0
2009,140,58,Santa Ana,2,1,8210000,Pepino,22.5,19.5,3.0,1956.0,100.31,7928.43,15508000.0
2009,140,58,Santa Ana,2,1,8710000,Sandía,6.0,0.0,6.0,0.0,0.00,0.0,0.0
2009,140,58,Santa Ana,2,1,8790000,Sorgo forrajero en verde,507.0,507.0,0.0,12168.0,24.00,500.0,6084000.0
2009,140,58,Santa Ana,2,1,8970000,Tomate rojo (jitomate),1.0,0.0,1.0,0.0,0.00,0.0,0.0
2009,140,58,Santa Ana,2,2,8790000,Sorgo forrajero en verde,30.0,30.0,0.0,360.0,12.00,1500.0,540000.0
2009,140,58,Santa Ana,3,1,5160000,Alfalfa achicalada,600.0,600.0,0.0,7200.0,12.00,2200.0,15840000.0
2009,140,58,Santa Ana,3,1,7920000,Nopalitos,2.0,2.0,0.0,56.0,28.00,8000.0,448000.0
2009,140,58,Santa Ana,3,1,7960000,Nuez,2.0,2.0,0.0,4.0,2.00,25000.0,100000.0
2009,140,58,Santa Ana,3,1,15050000,Pastos y praderas,20.0,20.0,0.0,480.0,24.00,1500.0,720000.0
2009,140,64,Trincheras,1,1,5490000,Avena forrajera en verde,199.0,199.0,0.0,3582.0,18.00,500.0,1791000.0
2009,140,64,Trincheras,1,1,5940000,Cebolla,5.0,5.0,0.0,350.0,70.00,2800.0,980000.0
2009,140,64,Trincheras,1,1,9040000,Trigo forrajero verde,8.0,8.0,0.0,112.0,14.00,500.0,56000.0
2009,140,64,Trincheras,1,1,9050000,Trigo grano,760.5,760.5,0.0,4258.5,5.60,2850.0,12136725.0
2009,140,64,Trincheras,1,1,15050000,Pastos y praderas,170.0,170.0,0.0,2380.0,14.00,500.0,1190000.0
2009,140,64,Trincheras,2,1,5760000,Calabaza,2.0,2.0,0.0,20.0,10.00,4000.0,80000.0
2009,140,64,Trincheras,2,1,6840000,Frijol,30.0,8.0,22.0,8.0,1.00,14000.0,112000.0
2009,140,64,Trincheras,2,1,8790000,Sorgo forrajero en verde,291.0,291.0,0.0,6984.0,24.00,500.0,3492000.0
2009,140,64,Trincheras,2,1,8810000,Sorgo grano,208.0,208.0,0.0,1164.8,5.60,2400.0,2795520.0
2009,140,64,Trincheras,2,1,8980000,Tomate verde,20.0,20.0,0.0,200.0,10.00,7000.0,1400000.0
2009,140,64,Trincheras,2,2,8790000,Sorgo forrajero en verde,15.0,15.0,0.0,180.0,12.00,1500.0,270000.0
2009,140,64,Trincheras,3,1,5000000,Aceituna,2.0,2.0,0.0,6.0,3.00,10000.0,60000.0
2009,140,64,Trincheras,3,1,5160000,Alfalfa achicalada,400.0,400.0,0.0,4800.0,12.00,2200.0,10560000.0
2009,140,64,Trincheras,3,1,7960000,Nuez,286.0,286.0,0.0,572.0,2.00,25000.0,14300000.0
2009,140,64,Trincheras,3,1,15050000,Pastos y praderas,108.0,108.0,0.0,2592.0,24.00,1500.0,3888000.0
2009,140,64,Trincheras,3,2,15050000,Pastos y praderas,30.0,30.0,0.0,240.0,8.00,1500.0,360000.0
2009,141,2,Agua Prieta,1,1,5490000,Avena forrajera en verde,100.0,100.0,0.0,2000.0,20.00,625.0,1250000.0
2009,141,2,Agua Prieta,1,1,5900000,Cebada forrajera en verde,70.0,70.0,0.0,1400.0,20.00,625.0,875000.0
2009,141,2,Agua Prieta,1,1,15050000,Pastos y praderas,170.0,170.0,0.0,4760.0,28.00,700.0,3332000.0
2009,141,2,Agua Prieta,2,1,7490000,Maíz grano,5.0,5.0,0.0,20.0,4.00,3500.0,70000.0
2009,141,2,Agua Prieta,2,1,8790000,Sorgo forrajero en verde,20.0,20.0,0.0,520.0,26.00,500.0,260000.0
2009,141,2,Agua Prieta,3,1,5160000,Alfalfa achicalada,60.0,60.0,0.0,720.0,12.00,2200.0,1584000.0
2009,141,2,Agua Prieta,3,1,15050000,Pastos y praderas,69.0,69.0,0.0,1815.9,26.32,850.0,1543515.0
2009,141,27,Fronteras,1,1,5490000,Avena forrajera en verde,129.0,129.0,0.0,3225.0,25.00,625.0,2015625.0
2009,141,27,Fronteras,1,1,5900000,Cebada forrajera en verde,120.0,120.0,0.0,2400.0,20.00,625.0,1500000.0
2009,141,27,Fronteras,1,1,15050000,Pastos y praderas,353.0,353.0,0.0,10060.5,28.50,700.0,7042350.0
2009,141,27,Fronteras,2,1,5740000,Calabacita,40.0,40.0,0.0,480.0,12.00,4000.0,1920000.0
2009,141,27,Fronteras,2,1,5760000,Calabaza,20.0,20.0,0.0,320.0,16.00,5000.0,1600000.0
2009,141,27,Fronteras,2,1,6120000,Chile verde,10.0,10.0,0.0,120.0,12.00,7000.0,840000.0
2009,141,27,Fronteras,2,1,6840000,Frijol,30.0,30.0,0.0,45.0,1.50,12000.0,540000.0
2009,141,27,Fronteras,2,1,7490000,Maíz grano,10.0,10.0,0.0,40.0,4.00,3500.0,140000.0
2009,141,27,Fronteras,2,1,8210000,Pepino,15.0,15.0,0.0,300.0,20.00,2500.0,750000.0
2009,141,27,Fronteras,2,1,8710000,Sandía,8.0,8.0,0.0,80.0,10.00,2000.0,160000.0
2009,141,27,Fronteras,2,1,8790000,Sorgo forrajero en verde,79.0,79.0,0.0,2054.0,26.00,500.0,1027000.0
2009,141,27,Fronteras,2,1,8980000,Tomate verde,20.0,20.0,0.0,380.0,19.00,3000.0,1140000.0
2009,141,27,Fronteras,3,1,5160000,Alfalfa achicalada,100.0,100.0,0.0,1200.0,12.00,2200.0,2640000.0
2009,141,27,Fronteras,3,1,7960000,Nuez,35.0,0.0,0.0,0.0,0.00,0.0,0.0
2009,141,27,Fronteras,3,1,15050000,Pastos y praderas,320.0,320.0,0.0,9088.0,28.40,850.0,7724800.0
2009,141,11,Bacoachi,1,1,5070000,Ajo,14.0,14.0,0.0,98.0,7.00,12000.0,1176000.0
2009,141,11,Bacoachi,1,1,5490000,Avena forrajera en verde,60.0,60.0,0.0,1200.0,20.00,625.0,750000.0
2009,141,11,Bacoachi,1,1,5900000,Cebada forrajera en verde,40.0,40.0,0.0,1000.0,25.00,625.0,625000.0
2009,141,11,Bacoachi,1,1,7170000,Hortalizas,6.0,6.0,0.0,24.0,4.00,8000.0,192000.0
2009,141,11,Bacoachi,1,1,15050000,Pastos y praderas,15.0,15.0,0.0,420.0,28.00,700.0,294000.0
2009,141,11,Bacoachi,2,1,5070000,Ajo,2.0,2.0,0.0,11.0,5.50,11000.0,121000.0
2009,141,11,Bacoachi,2,1,6120000,Chile verde,8.0,3.91,4.09,46.92,12.00,7000.0,328440.0
2009,141,11,Bacoachi,2,1,6840000,Frijol,28.0,23.5,4.5,21.15,0.90,12000.0,253800.0
2009,141,11,Bacoachi,2,1,8210000,Pepino,6.0,6.0,0.0,96.0,16.00,2500.0,240000.0
2009,141,11,Bacoachi,2,1,8710000,Sandía,2.0,1.25,0.75,32.0,25.60,2000.0,64000.0
2009,141,11,Bacoachi,2,1,8790000,Sorgo forrajero en verde,60.0,60.0,0.0,1600.0,26.67,500.0,800000.0
2009,141,11,Bacoachi,3,1,5160000,Alfalfa achicalada,60.0,60.0,0.0,720.0,12.00,2200.0,1584000.0
2009,141,11,Bacoachi,3,1,15050000,Pastos y praderas,70.0,70.0,0.0,1735.0,24.79,850.0,1474750.0
2009,141,19,Cananea,1,1,5070000,Ajo,12.0,12.0,0.0,84.0,7.00,12000.0,1008000.0
2009,141,19,Cananea,1,1,5900000,Cebada forrajera en verde,45.0,45.0,0.0,1125.0,25.00,625.0,703125.0
2009,141,19,Cananea,1,1,15050000,Pastos y praderas,18.0,18.0,0.0,504.0,28.00,700.0,352800.0
2009,141,19,Cananea,2,1,5740000,Calabacita,5.0,5.0,0.0,60.0,12.00,4000.0,240000.0
2009,141,19,Cananea,2,1,7170000,Hortalizas,25.0,25.0,0.0,375.0,15.00,2500.0,937500.0
2009,141,19,Cananea,2,1,7490000,Maíz grano,25.0,25.0,0.0,100.0,4.00,3500.0,350000.0
2009,141,19,Cananea,2,1,8100000,Papa,18.0,18.0,0.0,450.0,25.00,3500.0,1575000.0
2009,141,19,Cananea,2,1,8790000,Sorgo forrajero en verde,20.0,20.0,0.0,560.0,28.00,500.0,280000.0
2009,141,19,Cananea,3,1,5160000,Alfalfa achicalada,70.0,70.0,0.0,840.0,12.00,2200.0,1848000.0
2009,141,19,Cananea,3,1,15050000,Pastos y praderas,100.0,100.0,0.0,2200.0,22.00,850.0,1870000.0
2009,141,39,Naco,1,1,5490000,Avena forrajera en verde,20.0,20.0,0.0,500.0,25.00,625.0,312500.0
2009,141,39,Naco,1,1,5900000,Cebada forrajera en verde,20.0,20.0,0.0,600.0,30.00,625.0,375000.0
2009,141,39,Naco,1,1,15050000,Pastos y praderas,30.0,30.0,0.0,840.0,28.00,700.0,588000.0
2009,141,39,Naco,2,1,8100000,Papa,7.0,7.0,0.0,175.0,25.00,3500.0,612500.0
2009,141,39,Naco,2,1,8710000,Sandía,20.0,20.0,0.0,360.0,18.00,2000.0,720000.0
2009,141,39,Naco,2,1,8790000,Sorgo forrajero en verde,25.0,25.0,0.0,700.0,28.00,500.0,350000.0
2009,141,39,Naco,3,1,5160000,Alfalfa achicalada,40.0,40.0,0.0,480.0,12.00,2200.0,1056000.0
2009,141,39,Naco,3,1,7960000,Nuez,15.0,0.0,0.0,0.0,0.00,0.0,0.0
2009,141,39,Naco,3,1,15050000,Pastos y praderas,60.0,60.0,0.0,1320.0,22.00,850.0,1122000.0
2009,142,45,Opodepe,1,1,5490000,Avena forrajera en verde,192.0,192.0,0.0,7872.0,41.00,500.0,3936000.0
2009,142,45,Opodepe,1,1,5900000,Cebada forrajera en verde,145.0,145.0,0.0,5307.0,36.60,600.0,3184200.0
2009,142,45,Opodepe,1,1,9050000,Trigo grano,6.0,6.0,0.0,28.8,4.80,2800.0,80640.0
2009,142,45,Opodepe,1,1,15050000,Pastos y praderas,210.0,210.0,0.0,9450.0,45.00,650.0,6142500.0
2009,142,45,Opodepe,2,1,5690000,Cacahuate,18.0,18.0,0.0,37.8,2.10,10000.0,378000.0
2009,142,45,Opodepe,2,1,6840000,Frijol,35.0,5.0,30.0,6.0,1.20,10000.0,60000.0
2009,142,45,Opodepe,2,1,7490000,Maíz grano,38.0,32.0,6.0,89.6,2.80,3000.0,268800.0
2009,142,45,Opodepe,2,1,8100000,Papa,2.0,0.0,2.0,0.0,0.00,0.0,0.0
2009,142,45,Opodepe,2,1,8210000,Pepino,2.0,0.0,2.0,0.0,0.00,0.0,0.0
2009,142,45,Opodepe,2,1,8790000,Sorgo forrajero en verde,245.0,245.0,0.0,11172.0,45.60,500.0,5586000.0
2009,142,45,Opodepe,2,1,8810000,Sorgo grano,66.0,66.0,0.0,198.0,3.00,2200.0,435600.0
2009,142,45,Opodepe,2,2,5760000,Calabaza,4.0,2.0,2.0,32.0,16.00,3000.0,96000.0
2009,142,45,Opodepe,2,2,7490000,Maíz grano,35.0,25.0,10.0,65.0,2.60,3000.0,195000.0
2009,142,45,Opodepe,2,2,8810000,Sorgo grano,85.0,75.0,10.0,150.0,2.00,2200.0,330000.0
2009,142,45,Opodepe,3,1,5160000,Alfalfa achicalada,128.0,128.0,0.0,1638.4,12.80,1800.0,2949120.0
2009,142,45,Opodepe,3,1,7960000,Nuez,50.0,50.0,0.0,115.0,2.30,45000.0,5175000.0
2009,142,50,Rayón,1,1,5490000,Avena forrajera en verde,214.0,214.0,0.0,9073.6,42.40,500.0,4536800.0
2009,142,50,Rayón,1,1,5900000,Cebada forrajera en verde,220.0,220.0,0.0,8404.0,38.20,600.0,5042400.0
2009,142,50,Rayón,1,1,7100000,Haba grano,3.0,3.0,0.0,7.2,2.40,4000.0,28800.0
2009,142,50,Rayón,1,1,9050000,Trigo grano,362.0,362.0,0.0,1849.0,5.11,3195.99,5909380.0
2009,142,50,Rayón,1,1,15050000,Pastos y praderas,315.0,315.0,0.0,14647.5,46.50,650.0,9520875.0
2009,142,50,Rayón,2,1,5690000,Cacahuate,82.0,82.0,0.0,183.68,2.24,10000.0,1836800.0
2009,142,50,Rayón,2,1,5740000,Calabacita,25.0,0.0,25.0,0.0,0.00,0.0,0.0
2009,142,50,Rayón,2,1,6840000,Frijol,10.0,2.0,8.0,2.4,1.20,10000.0,24000.0
2009,142,50,Rayón,2,1,7490000,Maíz grano,18.0,18.0,0.0,54.0,3.00,3000.0,162000.0
2009,142,50,Rayón,2,1,8790000,Sorgo forrajero en verde,375.0,375.0,0.0,17325.0,46.20,500.0,8662500.0
2009,142,50,Rayón,2,1,8810000,Sorgo grano,65.0,65.0,0.0,201.5,3.10,2200.0,443300.0
2009,142,50,Rayón,2,1,8970000,Tomate rojo (jitomate),25.0,0.0,25.0,0.0,0.00,0.0,0.0
2009,142,50,Rayón,2,2,5760000,Calabaza,8.0,4.0,4.0,65.6,16.40,3000.0,196800.0
2009,142,50,Rayón,2,2,7490000,Maíz grano,25.0,21.0,4.0,55.44,2.64,3000.0,166320.0
2009,142,50,Rayón,2,2,8810000,Sorgo grano,34.0,31.0,3.0,65.1,2.10,2200.0,143220.0
2009,142,50,Rayón,3,1,5160000,Alfalfa achicalada,265.0,265.0,0.0,3445.0,13.00,1800.0,6201000.0
2009,142,66,Ures,1,1,5070000,Ajo,25.0,25.0,0.0,180.0,7.20,9500.0,1710000.0
2009,142,66,Ures,1,1,5490000,Avena forrajera en verde,365.0,365.0,0.0,15987.0,43.80,500.0,7993500.0
2009,142,66,Ures,1,1,5870000,Cártamo,105.0,105.0,0.0,189.0,1.80,5500.0,1039500.0
2009,142,66,Ures,1,1,5900000,Cebada forrajera en verde,298.0,298.0,0.0,12337.2,41.40,600.0,7402320.0
2009,142,66,Ures,1,1,5940000,Cebolla,4.0,4.0,0.0,100.0,25.00,2000.0,200000.0
2009,142,66,Ures,1,1,7100000,Haba grano,4.0,4.0,0.0,10.0,2.50,4000.0,40000.0
2009,142,66,Ures,1,1,9050000,Trigo grano,200.0,200.0,0.0,1037.3,5.19,3182.05,3300740.0
2009,142,66,Ures,1,1,15050000,Pastos y praderas,821.0,821.0,0.0,39243.8,47.80,650.0,25508470.0
2009,142,66,Ures,2,1,5690000,Cacahuate,93.0,93.0,0.0,186.0,2.00,10000.0,1860000.0
2009,142,66,Ures,2,1,5740000,Calabacita,8.0,8.0,0.0,96.0,12.00,3200.0,307200.0
2009,142,66,Ures,2,1,5940000,Cebolla,4.0,4.0,0.0,100.0,25.00,3000.0,300000.0
2009,142,66,Ures,2,1,6120000,Chile verde,3.0,3.0,0.0,16.2,5.40,7000.0,113400.0
2009,142,66,Ures,2,1,6840000,Frijol,2.0,2.0,0.0,2.6,1.30,10000.0,26000.0
2009,142,66,Ures,2,1,7170000,Hortalizas,5.0,5.0,0.0,90.0,18.00,4000.0,360000.0
2009,142,66,Ures,2,1,7490000,Maíz grano,345.0,345.0,0.0,1104.0,3.20,3000.0,3312000.0
2009,142,66,Ures,2,1,8100000,Papa,3.0,3.0,0.0,60.0,20.00,7000.0,420000.0
2009,142,66,Ures,2,1,8710000,Sandía,2.0,2.0,0.0,46.0,23.00,3000.0,138000.0
2009,142,66,Ures,2,1,8790000,Sorgo forrajero en verde,485.0,485.0,0.0,23474.0,48.40,500.0,11737000.0
2009,142,66,Ures,2,1,8810000,Sorgo grano,75.0,75.0,0.0,240.0,3.20,2200.0,528000.0
2009,142,66,Ures,2,2,5760000,Calabaza,14.0,12.0,2.0,208.8,17.40,3000.0,626400.0
2009,142,66,Ures,2,2,7490000,Maíz grano,24.0,24.0,0.0,64.8,2.70,3000.0,194400.0
2009,142,66,Ures,2,2,8810000,Sorgo grano,128.0,125.0,3.0,275.0,2.20,2200.0,605000.0
2009,142,66,Ures,3,1,5160000,Alfalfa achicalada,540.0,540.0,0.0,7398.0,13.70,1800.0,13316400.0
2009,142,1,Aconchi,1,1,5070000,Ajo,12.0,12.0,0.0,84.0,7.00,9000.0,756000.0
2009,142,1,Aconchi,1,1,5490000,Avena forrajera en verde,38.0,38.0,0.0,1596.0,42.00,500.0,798000.0
2009,142,1,Aconchi,1,1,5900000,Cebada forrajera en verde,118.0,118.0,0.0,4578.4,38.80,500.0,2289200.0
2009,142,1,Aconchi,1,1,5940000,Cebolla,4.0,4.0,0.0,100.0,25.00,2000.0,200000.0
2009,142,1,Aconchi,1,1,9050000,Trigo grano,188.0,188.0,0.0,959.03,5.10,3076.54,2950493.0
2009,142,1,Aconchi,1,1,15050000,Pastos y praderas,118.0,118.0,0.0,5239.2,44.40,650.0,3405480.0
2009,142,1,Aconchi,2,1,5690000,Cacahuate,80.0,45.0,35.0,81.0,1.80,10000.0,810000.0
2009,142,1,Aconchi,2,1,5940000,Cebolla,5.0,4.0,1.0,80.0,20.00,3000.0,240000.0
2009,142,1,Aconchi,2,1,6120000,Chile verde,7.0,7.0,0.0,40.6,5.80,6500.0,263900.0
2009,142,1,Aconchi,2,1,6840000,Frijol,4.0,0.0,4.0,0.0,0.00,0.0,0.0
2009,142,1,Aconchi,2,1,7490000,Maíz grano,45.0,37.0,8.0,96.2,2.60,3000.0,288600.0
2009,142,1,Aconchi,2,1,8210000,Pepino,2.0,2.0,0.0,28.0,14.00,4000.0,112000.0
2009,142,1,Aconchi,2,1,8790000,Sorgo forrajero en verde,80.0,80.0,0.0,3536.0,44.20,500.0,1768000.0
2009,142,1,Aconchi,2,2,5760000,Calabaza,21.0,16.0,5.0,256.0,16.00,3000.0,768000.0
2009,142,1,Aconchi,2,2,7490000,Maíz grano,11.0,10.0,1.0,25.0,2.50,3000.0,75000.0
2009,142,1,Aconchi,2,2,8810000,Sorgo grano,16.0,13.0,3.0,26.0,2.00,2200.0,57200.0
2009,142,1,Aconchi,3,1,5160000,Alfalfa achicalada,121.0,121.0,0.0,1548.8,12.80,1800.0,2787840.0
2009,142,1,Aconchi,3,1,7960000,Nuez,4.0,4.0,0.0,9.6,2.40,40000.0,384000.0
2009,142,6,Arizpe,1,1,5070000,Ajo,155.0,155.0,0.0,1147.0,7.40,10000.0,11470000.0
2009,142,6,Arizpe,1,1,5490000,Avena forrajera en verde,112.0,112.0,0.0,4726.4,42.20,500.0,2363200.0
2009,142,6,Arizpe,1,1,5900000,Cebada forrajera en verde,170.0,170.0,0.0,6562.0,38.60,500.0,3281000.0
2009,142,6,Arizpe,1,1,9050000,Trigo grano,2.0,2.0,0.0,10.4,5.20,3100.0,32240.0
2009,142,6,Arizpe,1,1,15050000,Pastos y praderas,130.0,130.0,0.0,5902.0,45.40,650.0,3836300.0
2009,142,6,Arizpe,2,1,5690000,Cacahuate,4.0,0.0,4.0,0.0,0.00,0.0,0.0
2009,142,6,Arizpe,2,1,5740000,Calabacita,3.0,0.0,3.0,0.0,0.00,0.0,0.0
2009,142,6,Arizpe,2,1,5940000,Cebolla,3.0,1.0,2.0,18.0,18.00,3000.0,54000.0
2009,142,6,Arizpe,2,1,6120000,Chile verde,11.0,11.0,0.0,48.4,4.40,6500.0,314600.0
2009,142,6,Arizpe,2,1,6840000,Frijol,9.0,2.0,7.0,2.0,1.00,10000.0,20000.0
2009,142,6,Arizpe,2,1,7490000,Maíz grano,135.0,100.0,35.0,220.0,2.20,3000.0,660000.0
2009,142,6,Arizpe,2,1,8100000,Papa,3.0,0.0,3.0,0.0,0.00,0.0,0.0
2009,142,6,Arizpe,2,1,8210000,Pepino,3.0,0.0,3.0,0.0,0.00,0.0,0.0
2009,142,6,Arizpe,2,1,8790000,Sorgo forrajero en verde,155.0,155.0,0.0,6696.0,43.20,500.0,3348000.0
2009,142,6,Arizpe,2,2,5760000,Calabaza,14.0,6.0,8.0,97.2,16.20,3000.0,291600.0
2009,142,6,Arizpe,2,2,7490000,Maíz grano,85.0,58.0,27.0,139.2,2.40,3000.0,417600.0
2009,142,6,Arizpe,2,2,8810000,Sorgo grano,42.0,25.0,17.0,50.0,2.00,2200.0,110000.0
2009,142,6,Arizpe,3,1,5160000,Alfalfa achicalada,178.0,178.0,0.0,2260.6,12.70,1800.0,4069080.0
2009,142,6,Arizpe,3,1,7960000,Nuez,7.0,7.0,0.0,16.1,2.30,40000.0,644000.0
2009,142,13,Banámichi,1,1,5070000,Ajo,4.0,4.0,0.0,28.4,7.10,9000.0,255600.0
2009,142,13,Banámichi,1,1,5490000,Avena forrajera en verde,84.0,84.0,0.0,3654.0,43.50,500.0,1827000.0
2009,142,13,Banámichi,1,1,5900000,Cebada forrajera en verde,125.0,125.0,0.0,4800.0,38.40,500.0,2400000.0
2009,142,13,Banámichi,1,1,7100000,Haba grano,2.0,2.0,0.0,5.0,2.50,4000.0,20000.0
2009,142,13,Banámichi,1,1,9050000,Trigo grano,4.0,4.0,0.0,20.6,5.15,3100.0,63860.0
2009,142,13,Banámichi,1,1,15050000,Pastos y praderas,65.0,65.0,0.0,2795.0,43.00,650.0,1816750.0
2009,142,13,Banámichi,2,1,6120000,Chile verde,2.0,2.0,0.0,10.0,5.00,6500.0,65000.0
2009,142,13,Banámichi,2,1,6840000,Frijol,6.0,1.0,5.0,1.02,1.02,10000.0,10200.0
2009,142,13,Banámichi,2,1,7490000,Maíz grano,16.0,16.0,0.0,40.0,2.50,3000.0,120000.0
2009,142,13,Banámichi,2,1,8790000,Sorgo forrajero en verde,45.0,45.0,0.0,1980.0,44.00,500.0,990000.0
2009,142,13,Banámichi,2,1,8810000,Sorgo grano,2.0,2.0,0.0,6.0,3.00,2200.0,13200.0
2009,142,13,Banámichi,2,2,5760000,Calabaza,3.0,2.0,1.0,32.8,16.40,3000.0,98400.0
2009,142,13,Banámichi,2,2,7490000,Maíz grano,14.0,10.0,4.0,25.0,2.50,3000.0,75000.0
2009,142,13,Banámichi,2,2,8810000,Sorgo grano,10.0,8.0,2.0,16.0,2.00,2200.0,35200.0
2009,142,13,Banámichi,3,1,5160000,Alfalfa achicalada,125.0,125.0,0.0,1575.0,12.60,1800.0,2835000.0
2009,142,13,Banámichi,3,1,7960000,Nuez,48.0,38.0,0.0,95.0,2.50,40000.0,3800000.0
2009,142,14,Baviácora,1,1,5070000,Ajo,8.0,8.0,0.0,56.0,7.00,9000.0,504000.0
2009,142,14,Baviácora,1,1,5490000,Avena forrajera en verde,30.0,30.0,0.0,1302.0,43.40,500.0,651000.0
2009,142,14,Baviácora,1,1,5900000,Cebada forrajera en verde,165.0,165.0,0.0,6105.0,37.00,600.0,3663000.0
2009,142,14,Baviácora,1,1,7100000,Haba grano,1.0,1.0,0.0,2.5,2.50,4000.0,10000.0
2009,142,14,Baviácora,1,1,9050000,Trigo grano,16.0,16.0,0.0,79.44,4.97,3027.49,240504.0
2009,142,14,Baviácora,1,1,15050000,Pastos y praderas,130.0,130.0,0.0,5460.0,42.00,650.0,3549000.0
2009,142,14,Baviácora,2,1,5690000,Cacahuate,16.0,10.0,6.0,20.0,2.00,10000.0,200000.0
2009,142,14,Baviácora,2,1,5940000,Cebolla,2.0,2.0,0.0,37.2,18.60,3000.0,111600.0
2009,142,14,Baviácora,2,1,6120000,Chile verde,11.0,11.0,0.0,57.2,5.20,6500.0,371800.0
2009,142,14,Baviácora,2,1,6840000,Frijol,7.0,3.0,4.0,3.6,1.20,10000.0,36000.0
2009,142,14,Baviácora,2,1,7490000,Maíz grano,60.0,60.0,0.0,157.2,2.62,3000.0,471600.0
2009,142,14,Baviácora,2,1,8790000,Sorgo forrajero en verde,75.0,75.0,0.0,3330.0,44.40,500.0,1665000.0
2009,142,14,Baviácora,2,2,5760000,Calabaza,8.0,5.0,3.0,83.0,16.60,3000.0,249000.0
2009,142,14,Baviácora,2,2,7490000,Maíz grano,30.0,21.0,9.0,52.5,2.50,3000.0,157500.0
2009,142,14,Baviácora,2,2,8810000,Sorgo grano,20.0,17.0,3.0,34.0,2.00,2200.0,74800.0
2009,142,14,Baviácora,3,1,5160000,Alfalfa achicalada,245.0,245.0,0.0,3145.8,12.84,1800.0,5662440.0
2009,142,14,Baviácora,3,1,7960000,Nuez,20.0,20.0,0.0,50.0,2.50,40000.0,2000000.0
2009,142,34,Huépac,1,1,5070000,Ajo,14.0,14.0,0.0,99.68,7.12,9000.0,897120.0
2009,142,34,Huépac,1,1,5490000,Avena forrajera en verde,55.0,55.0,0.0,2255.0,41.00,500.0,1127500.0
2009,142,34,Huépac,1,1,5900000,Cebada forrajera en verde,92.0,92.0,0.0,3440.8,37.40,500.0,1720400.0
2009,142,34,Huépac,1,1,5940000,Cebolla,2.0,2.0,0.0,52.0,26.00,2000.0,104000.0
2009,142,34,Huépac,1,1,9050000,Trigo grano,156.0,156.0,0.0,768.24,4.92,3081.65,2367444.0
2009,142,34,Huépac,1,1,15050000,Pastos y praderas,121.0,121.0,0.0,5324.0,44.00,650.0,3460600.0
2009,142,34,Huépac,2,1,5690000,Cacahuate,15.0,7.0,8.0,10.5,1.50,10000.0,105000.0
2009,142,34,Huépac,2,1,5740000,Calabacita,4.0,2.0,2.0,24.0,12.00,3200.0,76800.0
2009,142,34,Huépac,2,1,5940000,Cebolla,2.0,2.0,0.0,36.0,18.00,3000.0,108000.0
2009,142,34,Huépac,2,1,6120000,Chile verde,4.0,4.0,0.0,20.0,5.00,6500.0,130000.0
2009,142,34,Huépac,2,1,6840000,Frijol,6.0,2.0,4.0,2.4,1.20,10000.0,24000.0
2009,142,34,Huépac,2,1,7490000,Maíz grano,19.0,13.0,6.0,29.9,2.30,3000.0,89700.0
2009,142,34,Huépac,2,1,8210000,Pepino,4.0,2.0,2.0,25.2,12.60,4000.0,100800.0
2009,142,34,Huépac,2,1,8790000,Sorgo forrajero en verde,80.0,80.0,0.0,3600.0,45.00,500.0,1800000.0
2009,142,34,Huépac,2,1,8810000,Sorgo grano,6.0,6.0,0.0,18.0,3.00,2200.0,39600.0
2009,142,34,Huépac,2,2,5760000,Calabaza,8.0,6.0,2.0,98.4,16.40,3000.0,295200.0
2009,142,34,Huépac,2,2,7490000,Maíz grano,20.0,18.0,2.0,46.8,2.60,3000.0,140400.0
2009,142,34,Huépac,2,2,8810000,Sorgo grano,35.0,30.0,5.0,60.0,2.00,2200.0,132000.0
2009,142,34,Huépac,3,1,5160000,Alfalfa achicalada,180.0,180.0,0.0,2286.0,12.70,1800.0,4114800.0
2009,142,53,San Felipe de Jesús,1,1,5070000,Ajo,3.0,3.0,0.0,21.0,7.00,9000.0,189000.0
2009,142,53,San Felipe de Jesús,1,1,5490000,Avena forrajera en verde,35.0,35.0,0.0,1428.0,40.80,500.0,714000.0
2009,142,53,San Felipe de Jesús,1,1,5900000,Cebada forrajera en verde,62.0,62.0,0.0,2331.2,37.60,600.0,1398720.0
2009,142,53,San Felipe de Jesús,1,1,5940000,Cebolla,3.0,3.0,0.0,76.2,25.40,2000.0,152400.0
2009,142,53,San Felipe de Jesús,1,1,9050000,Trigo grano,30.0,30.0,0.0,153.0,5.10,3100.0,474300.0
2009,142,53,San Felipe de Jesús,1,1,15050000,Pastos y praderas,45.0,45.0,0.0,1962.0,43.60,650.0,1275300.0
2009,142,53,San Felipe de Jesús,2,1,5690000,Cacahuate,50.0,23.0,27.0,36.8,1.60,10000.0,368000.0
2009,142,53,San Felipe de Jesús,2,1,5940000,Cebolla,2.0,2.0,0.0,36.0,18.00,3000.0,108000.0
2009,142,53,San Felipe de Jesús,2,1,6120000,Chile verde,3.0,3.0,0.0,14.4,4.80,6500.0,93600.0
