								
Aconchi							
Ajo							
Riego							
Otoño-Invierno           							
2010	5.00	5.00	0.00	105.00	21.00	3,300.00	346.50
2011	4.00	4.00	0.00	68.00	17.00	2,000.00	136.00
TOTAL	110.00	109.00	1.00	2,493.40	0.00	0.00	6,110.98
							
Aconchi							
Chile verde							
Riego							
Primavera-Verano         							
2003	55.00	55.00	0.00	385.00	7.00	2,500.00	962.50
2004	16.00	16.00	0.00	112.00	7.00	2,500.00	280.00
2005	18.00	18.00	0.00	122.00	6.78	6,560.00	800.32
2006	10.00	6.00	4.00	30.00	5.00	7,000.00	210.00
2007	12.00	12.00	0.00	78.00	6.50	7,000.00	546.00
2008	10.00	10.00	0.00	65.00	6.50	7,000.00	455.00
2009	7.00	7.00	0.00	40.60	5.80	6,500.00	263.90
2010	9.00	9.00	0.00	64.80	7.20	7,300.00	473.04
2011	9.00	9.00	0.00	58.50	6.50	7,000.00	409.50
2012	10.00	10.00	0.00	66.00	6.60	6,800.00	448.80
2013	8.00	8.00	0.00	57.60	7.20	6,260.00	360.58
2014	7.00	7.00	0.00	31.50	4.50	7,800.00	245.70
2015	7.00	7.00	0.00	47.60	6.80	7,975.00	379.61
2016	8.00	8.00	0.00	56.00	7.00	8,000.00	448.00
2017	6.00	6.00	0.00	43.50	7.25	9,000.00	391.50
2018	5.00	5.00	0.00	35.70	7.14	11,500.00	410.55
2019	3.50	3.50	0.00	25.55	7.30	8,628.57	220.46
2020	4.00	4.00	0.00	32.00	8.00	12,500.00	400.00
2021	4.00	4.00	0.00	35.00	8.75	12,750.00	446.25
2022	8.00	5.00	3.00	53.00	10.60	10,708.49	567.55
2023	3.00	3.00	0.00	30.21	10.07	10,200.00	308.14
2024	3.00	3.00	0.00	39.99	13.33	10,300.00	411.90
TOTAL	222.50	215.50	7.00	1,509.55	0.00	0.00	9,439.29
							
Aconchi							
Elote							
Riego							
Primavera-Verano         							
2024	5.00	5.00	0.00	48.00	9.60	6,000.00	288.00
TOTAL	5.00	5.00	0.00	48.00	0.00	0.00	288.00
							
Aconchi							
Frijol							
Riego							
Primavera-Verano         							
2003	25.00	25.00	0.00	30.00	1.20	8,000.00	240.00
2004	6.00	6.00	0.00	7.00	1.17	8,000.00	56.00
2005	17.00	17.00	0.00	17.00	1.00	8,000.00	136.00
2006	6.00	4.00	2.00	4.80	1.20	8,200.00	39.36
2007	14.00	14.00	0.00	16.80	1.20	10,000.00	168.00
2008	3.00	3.00	0.00	3.60	1.20	10,000.00	36.00
2009	4.00	0.00	4.00	0.00	0	0	0.00
2010	2.00	2.00	0.00	2.56	1.28	12,200.00	31.23
2011	3.00	3.00	0.00	4.02	1.34	11,600.00	46.63
2012	7.00	7.00	0.00	9.80	1.40	12,200.00	119.56
2013	7.00	7.00	0.00	11.62	1.66	13,800.00	160.36
2016	5.00	5.00	0.00	7.60	1.52	8,700.00	66.12
2017	6.00	6.00	0.00	8.70	1.45	8,800.00	76.56
2018	7.00	7.00	0.00	10.22	1.46	12,700.00	129.79
2019	6.00	6.00	0.00	7.98	1.33	18,420.00	146.99
2020	6.00	6.00	0.00	9.00	1.50	19,500.00	175.50
2021	6.00	6.00	0.00	7.20	1.20	19,800.00	142.56
TOTAL	130.00	124.00	6.00	157.90	0.00	0.00	1,770.67
							
Aconchi							
Haba grano							
Riego							
Otoño-Invierno           							
2003	1.00	1.00	0.00	3.00	3.00	3,000.00	9.00
2012	2.00	2.00	0.00	4.72	2.36	4,100.00	19.35
2013	3.00	3.00	0.00	7.50	2.50	3,500.00	26.25
2014	2.00	2.00	0.00	4.40	2.20	3,600.00	15.84
TOTAL	8.00	8.00	0.00	19.62	0.00	0.00	70.44
							
Aconchi							
Hortalizas							
Riego							
Primavera-Verano         							
2010	1.00	1.00	0.00	20.00	20.00	3,800.00	76.00
TOTAL	1.00	1.00	0.00	20.00	0.00	0.00	76.00
							
Aconchi							
Maíz forrajero en verde							
Temporal							
Primavera-Verano         							
2005	30.00	30.00	0.00	30.00	1.00	650.00	19.50
TOTAL	30.00	30.00	0.00	30.00	0.00	0.00	19.50
							
Aconchi							
Maíz forrajero seco							
Temporal							
Primavera-Verano         							
2003	10.00	10.00	0.00	50.00	5.00	1,200.00	60.00
TOTAL	10.00	10.00	0.00	50.00	0.00	0.00	60.00
							
Aconchi							
Maíz grano							
Riego							
Primavera-Verano         							
2003	74.00	70.00	4.00	280.00	4.00	1,800.00	504.00
2004	54.00	54.00	0.00	216.00	4.00	1,800.00	388.80
2005	58.00	58.00	0.00	139.00	2.40	2,000.00	278.00
2006	35.00	35.00	0.00	87.50	2.50	3,000.00	262.50
2007	42.00	42.00	0.00	147.00	3.50	3,000.00	441.00
2008	40.00	40.00	0.00	128.80	3.22	3,000.00	386.40
2009	45.00	37.00	8.00	96.20	2.60	3,000.00	288.60
2010	38.00	38.00	0.00	121.60	3.20	3,100.00	376.96
2011	50.00	50.00	0.00	180.00	3.60	3,050.00	549.00
2012	48.00	48.00	0.00	174.72	3.64	3,150.00	550.37
2013	38.00	38.00	0.00	129.20	3.40	3,050.00	394.06
2014	85.00	25.00	60.00	70.00	2.80	3,100.00	217.00
2015	65.00	65.00	0.00	227.50	3.50	3,395.00	772.36
2016	70.00	70.00	0.00	252.00	3.60	3,450.00	869.40
2017	52.00	52.00	0.00	189.80	3.65	3,500.00	664.30
2018	42.00	42.00	0.00	176.82	4.21	4,750.00	839.90
2019	15.00	11.00	4.00	36.08	3.28	5,320.00	191.95
2020	35.00	35.00	0.00	135.00	3.86	5,248.15	708.50
2021	40.00	40.00	0.00	208.00	5.20	6,000.00	1,248.00
2022	4.00	0.00	4.00	0.00	0	0	0.00
2023	4.00	4.00	0.00	34.00	8.50	9,100.00	309.40
Temporal							
Primavera-Verano         							
2006	4.00	4.00	0.00	5.60	1.40	3,000.00	16.80
2007	10.00	10.00	0.00	26.00	2.60	3,000.00	78.00
2008	10.00	10.00	0.00	26.50	2.65	3,000.00	79.50
2009	11.00	10.00	1.00	25.00	2.50	3,000.00	75.00
2010	7.00	7.00	0.00	16.52	2.36	3,100.00	51.21
2011	15.00	15.00	0.00	40.50	2.70	3,050.00	123.53
2012	13.00	13.00	0.00	33.80	2.60	3,070.00	103.77
2013	14.00	14.00	0.00	28.00	2.00	3,050.00	85.40
2014	6.00	6.00	0.00	12.60	2.10	2,750.00	34.65
2015	12.00	12.00	0.00	22.20	1.85	3,750.00	83.25
2016	12.20	12.20	0.00	28.67	2.35	3,750.00	107.51
2017	11.00	5.00	6.00	6.50	1.30	3,350.00	21.78
2018	9.00	9.00	0.00	18.00	2.00	4,700.00	84.60
2019	3.00	3.00	0.00	7.20	2.40	4,640.00	33.41
2020	4.00	0.00	4.00	0.00	0	0	0.00
2021	5.00	5.00	0.00	8.00	1.60	6,000.00	48.00
TOTAL	1,080.20	989.20	91.00	3,334.31	0.00	0.00	11,266.89
							
Aconchi							
Nuez							
Riego							
Perennes                 							
2003	15.00	15.00	0.00	21.00	1.40	14,000.00	294.00
2004	20.00	20.00	0.00	28.00	1.40	14,000.00	392.00
2005	20.00	20.00	0.00	28.00	1.40	30,000.00	840.00
2006	20.00	20.00	0.00	26.00	1.30	35,000.00	910.00
2007	20.00	4.00	0.00	8.80	2.20	42,000.00	369.60
2008	4.00	4.00	0.00	8.00	2.00	30,000.00	240.00
